target,sa,cv,density,vf,di,df,dif,filename,Original_Rank
255.0460298718023,2221.1,16516.5,0.546024,0.48782,17.2926,13.71615,16.9812,tfs+N680+E29,4223
255.00230352923,2329.15,10209.2,0.709704,0.41652,10.56514,8.85406,10.31486,wma+N179+E195,4224
254.98745680425597,2281.81,26876.9,0.523762,0.49326,14.08615,8.27163,13.28792,snk+N49+E40,4225
254.98177598373383,2285.84,23778.5,0.694375,0.4177,13.60448,6.86379,13.59917,whk+N283+E14,4226
254.97544562004788,2128.74,17197.3,0.68395,0.4508,12.34184,7.98467,12.23138,xfy+N254+E84,4227
254.9495235812796,2312.42,17278.6,0.458257,0.53064,12.22138,8.67182,12.16629,mok+N719+E186,4228
254.9485077167324,2017.26,3983.26,1.50907,0.09042,5.47617,3.20853,5.47617,rob+N526+E18,4229
254.9357116343568,2668.03,8919.26,1.22589,0.295,8.31409,7.91366,8.30408,vct+N423+E27,4230
254.9335819947829,2126.72,26591.1,0.759619,0.43024,15.13812,13.17375,14.25163,zfc+N254+E184,4231
254.93012532885703,2370.08,2685.77,0.644775,0.45674,10.51702,8.09639,10.44275,hex+N586+E112,4232
254.92577474685172,2337.89,32331.9,0.590871,0.4809,12.51611,9.73001,12.41382,why+N593+E202,4233
254.91966301886453,2424.99,11407.4,0.588091,0.46314,15.11154,13.09535,14.7824,tfs+N504+E195,4234
254.8619091478422,2626.62,26517.4,1.01947,0.33628,11.41623,9.17077,11.31716,smd+N108+E51,4236
254.7957573754464,2290.46,13299.6,0.652423,0.49722,12.92188,9.34603,10.99378,crb+N215+E184,4237
254.79494681205907,2185.97,22160.3,0.655937,0.48766,20.97155,7.32414,20.97155,reo-e+N589+E72,4238
254.71846191903376,2443.51,19459.3,0.779424,0.4313,12.97184,8.83199,12.97184,lcy-e+N143+E182,4239
254.6984648427128,2176.07,9227.16,0.640058,0.47152,15.26627,14.11881,15.26627,fne+N482+E16,4240
254.66654863290984,2378.56,5709.43,0.860646,0.43704,9.6533,7.4655,9.48816,lcy+N197+E13,4241
254.65296529696596,2468.21,11337.3,0.671693,0.45818,12.75085,7.77133,12.45635,hxg+N147+E113,4242
254.6423790086909,2797.81,19147.7,0.758366,0.34068,8.77877,5.26889,7.71683,vca+N628+E158,4243
