target,sa,cv,density,vf,di,df,dif,filename,Original_Rank
20.720556019560277,2387.94,13610.5,0.638861,0.3765,11.20429,8.71026,11.20429,ecu+N715+E177,4823
20.71360143295804,2380.78,5372.98,0.522679,0.48112,10.35167,7.81876,9.89429,cds+N210+E177,4826
20.71254150536391,1194.4,65014.9,0.218014,0.77534,34.87222,32.79262,34.87222,whc+N422+E223,4827
20.707813580567727,1188.75,39818.5,0.226281,0.76922,34.68792,18.62158,34.68792,reo+N26+E1,4828
20.70714586685388,665.447,94099.1,0.114168,0.88496,44.27466,43.25154,44.16931,umo+N164+E36,4829
20.704535007161805,1089.02,87739.2,0.199143,0.79824,20.92485,18.35196,20.61618,uou+N68+E68,4832
20.70195226335767,2404.11,25382.2,0.585267,0.49328,10.68814,8.39817,9.63198,neb+N385+E25,4835
20.70098478311281,1694.48,28170.3,0.298228,0.68518,16.35549,13.5913,16.24473,upa+N188+E120,4836
20.694115459913007,2433.43,26593.3,0.526583,0.46158,13.73435,8.5892,13.73435,zfb+N172+E190,4838
20.693224227488237,1021.06,45790.7,0.16429,0.8188,24.65286,23.18541,24.55924,sra+N310+E80,4841
20.69230117680709,1011.14,77596.1,0.21606,0.80324,33.42718,30.99522,33.42718,wlc+N364+E53,4844
20.69136181497509,2199.15,11353.9,0.589731,0.35916,10.51072,7.05307,10.51072,vme+N533+E190,4847
20.688426931332224,2113.04,27776.3,0.419643,0.58318,14.27933,11.66577,14.08144,vmh+N433+E189,4850
20.68826614954833,1672.97,5076.62,0.32869,0.67686,16.21456,11.21875,16.1302,pcu+N590+E40,4851
20.68566393374238,2179.41,30026.0,0.386838,0.58004,20.01205,14.77348,20.01205,fnz+N482+E203,4852
20.685636990392545,1467.35,12263.2,0.248406,0.7306,16.06764,14.53797,16.06764,nbo+N561+E57,4853
20.684541315993183,1943.45,33453.0,0.427633,0.6087,16.10771,14.81388,16.02146,sni+N645+E3,4854
20.681725260294023,1588.85,22757.7,0.356877,0.645,23.50895,21.89458,23.01899,umw+N109+E137,4855
20.681276243143447,2742.36,12372.0,0.510831,0.45138,10.50973,7.20514,10.39082,unf+N492+E13,4856
20.676412121922898,2766.0,21321.8,0.696556,0.31976,8.28782,6.67256,8.28782,ecn+N249+E219,4859
20.675287182652347,2292.95,22218.5,0.467529,0.536,16.16144,11.99074,15.4669,wji+N68+E52,4860
20.6741841547432,2410.14,13530.1,0.517688,0.49308,12.24403,10.49699,11.95828,vmr+N284+E110,4861
20.67115202986861,1908.82,15063.6,0.389189,0.59506,16.8681,14.13123,16.79374,umw+N492+E29,4863
20.66990154135559,2328.36,31242.4,0.517079,0.46864,14.71918,10.54713,13.79832,ncb+N444+E65,4865
20.669654401011588,1310.3,37353.6,0.226235,0.74518,17.61563,15.14397,17.24007,lvt+N93+E8,4866
20.668849195497494,1371.27,106877.0,0.203514,0.75886,25.23255,15.80525,25.1838,whv+N102+E4,4867
20.668755968727787,1943.43,51137.1,0.370621,0.62296,21.87846,19.06177,21.829,svf+N446+E87,4868
20.66441259208652,1378.42,32323.0,0.239156,0.72976,27.48514,26.08918,27.48184,umo+N282+E50,4871
20.655808846303074,1799.85,35657.3,0.417951,0.63202,20.29389,19.38006,20.29389,zfw+N364+E202,4877
20.65499422634668,2027.41,19204.4,0.459708,0.6122,13.80343,12.88349,13.80343,uof+N164+E14,4878
20.654914653266733,1443.5,88315.0,0.290952,0.71692,30.84822,29.37506,30.84822,swh+N233+E225,4879
20.654897124450848,2118.44,42312.6,0.449592,0.57374,13.98975,10.1344,13.98975,vmt+N423+E126,4881
20.653904683283383,2521.74,21481.2,0.663261,0.3268,10.74385,8.01006,10.59653,vct+N357+E86,4882
20.653615453104788,1416.16,34429.1,0.27913,0.71746,21.98272,14.14628,20.73952,ukg+N385+E49,4883
20.65067051120084,2041.93,8559.66,0.409527,0.57264,12.23198,10.14662,12.22732,qtz+N547+E73,4886
20.649683992313893,1602.12,50991.3,0.315348,0.68896,20.39453,16.14032,19.93635,vco+N599+E20,4888
20.64899999909076,1916.92,34552.9,0.420643,0.59986,15.89472,11.38695,13.69629,wff+N189+E38,4889
20.64533536482411,1312.95,30394.4,0.25228,0.74948,31.41129,30.16382,31.33101,snm+N197+E152,4890
20.645227358584865,1876.35,24680.9,0.3613,0.63772,15.20676,11.62474,13.57009,zft+N133+E147,4891
20.64363672165748,1715.06,37967.7,0.339344,0.6383,32.1484,30.24923,32.04178,wkm+N356+E181,4892
20.642088299014866,1913.23,58085.5,0.347079,0.61174,18.87678,15.97951,18.53426,ums+N492+E92,4893
20.64177547282539,2275.86,13853.0,0.547347,0.49692,16.05684,13.34561,15.96249,tfs+N55+E158,4895
20.64176164874741,2785.68,6242.59,0.714922,0.37738,8.32,6.28389,8.32,qtz-x+N108+E156,4896
20.64087816211644,1947.16,34514.7,0.392197,0.60052,15.58226,10.79496,14.60508,wht+N422+E126,4897
20.63970627693305,1352.69,70975.5,0.20717,0.7535,25.96585,23.70786,25.24833,umz+N492+E113,4898
20.63942972384242,2299.27,6802.11,0.631139,0.43978,13.55495,11.80258,13.48809,unc+N697+E84,4899
20.63804680721877,1593.23,23646.1,0.314961,0.67462,16.43623,13.59566,15.76491,bsn+N465+E1,4900
20.63641789174408,1891.3,23021.0,0.413768,0.58818,17.37963,15.02272,17.37963,eci+N692+E218,4902
20.63581651071657,1546.31,41358.8,0.293534,0.70974,19.94185,17.42391,19.94185,noy+N300+E188,4904
20.63512719368256,1505.64,59903.5,0.289527,0.70196,34.57816,32.67909,34.57816,wml+N508+E107,4906
20.63335227871593,1979.93,5183.56,0.439779,0.5691,13.29289,11.57436,13.29289,hex+N582+E223,4907
20.630442947296224,1271.44,53622.7,0.2038,0.76676,23.7794,19.88762,23.76237,tzs+N161+E199,4910
20.627204967802463,2510.68,30800.2,0.701798,0.43314,10.39543,7.75433,8.88088,ecn+N389+E53,4914
20.626672851003928,1207.85,69207.4,0.204573,0.77114,33.24307,31.14128,32.99649,uoq+N398+E221,4915
20.62625348702647,1415.94,22659.4,0.273872,0.73034,19.4593,17.3032,19.4593,uov+N515+E202,4917
20.625390625707983,1146.03,110274.0,0.192367,0.79046,20.70625,17.16903,20.11726,gan+N383+E20,4919
20.624321051104623,1658.91,93969.3,0.314325,0.69572,24.35357,16.55655,23.03249,wno+N583+E33,4920
20.62233563765588,1516.97,37912.7,0.301179,0.69886,22.02198,20.68174,22.02198,osc+N504+E34,4923
20.621657840781864,939.051,50798.7,0.180834,0.82478,25.25704,21.15458,23.52385,crb+N515+E53,4924
20.62101519219829,2366.75,14329.8,0.568479,0.46454,11.98265,8.08271,11.55104,zft+N383+E71,4925
20.61870912510869,1391.09,14484.1,0.209645,0.74946,15.55762,13.28581,15.38319,qzd+N335+E24,4929
20.61743227148847,2591.83,15381.4,0.606566,0.44162,10.72533,7.93315,8.96997,snk+N341+E123,4930
20.61732631725097,1981.67,19823.5,0.361026,0.63138,16.21284,10.96225,16.21284,hxg+N506+E21,4931
20.615484996917623,1387.25,43970.2,0.276101,0.72696,32.34915,31.3801,32.34915,zfr+N300+E188,4935
20.61434257020946,1451.04,16593.1,0.230154,0.72348,24.42969,22.34239,24.42969,unh+N292+E127,4937
20.61433238577593,1725.93,14029.2,0.322561,0.67982,14.79747,11.67746,14.15993,lon+N435+E204,4938
20.61361017217016,1616.51,42158.6,0.310972,0.6862,20.08808,18.53324,20.08808,umz+N708+E70,4940
20.61332140332141,1049.52,49213.0,0.188535,0.8038,32.8529,30.87064,32.8529,umx+N618+E123,4941
20.612630930891942,1064.83,59167.5,0.193211,0.80078,26.52814,21.43228,26.3359,xfy+N482+E64,4942
20.60825617776204,1586.36,36440.4,0.357081,0.6634,18.91289,15.5369,18.67995,vmi+N553+E149,4945
20.605144367997017,1380.8,37803.5,0.265472,0.73348,22.72883,18.41298,22.72883,xfy+N482+E80,4946
20.603027076786077,2608.22,12272.2,0.697017,0.3324,8.84198,6.53758,8.80862,sxc+N560+E159,4948
20.601721230511387,1402.59,15053.2,0.218171,0.73966,15.37071,12.97528,15.09416,qzd+N524+E65,4949
20.60010371333754,1547.99,26018.9,0.253714,0.70128,19.33642,13.05366,19.33642,nbo+N27+E86,4951
20.59928539348189,1561.44,41366.3,0.361647,0.69374,22.97811,20.99919,22.97811,sni+N92+E80,4952
20.596788369587216,1903.85,27822.0,0.436145,0.59642,21.01144,19.90439,21.01144,skd+N179+E150,4953
20.59454943049044,942.949,33478.6,0.174479,0.81782,39.02773,37.97952,39.02773,eta-c+N499+E32,4954
20.593340204179285,2647.74,10113.7,0.622552,0.36618,9.65684,6.41407,9.65684,uoo+N237+E167,4956
20.59186343823321,921.124,54472.5,0.168754,0.82716,31.7939,29.28218,31.45858,acs-a+N708+E37,4957
20.58906357365261,1827.09,40308.9,0.412432,0.6363,18.18792,11.97319,18.18792,sne+N208+E92,4960
20.588846096315088,1821.9,32256.4,0.4196,0.61104,23.10713,19.60734,23.05371,sni+N265+E61,4961
20.588517188726943,1949.17,30961.2,0.387648,0.60792,13.42593,11.84014,13.40871,vcz+N560+E136,4962
20.586520566127938,2655.82,4973.57,0.614136,0.44094,8.5798,7.20695,8.312,sxc+N336+E38,4965
20.585696018234984,1748.56,29914.0,0.409052,0.57534,24.08484,23.39048,24.08484,wji+N267+E165,4967
20.583735554058933,949.978,44066.5,0.155096,0.82982,38.0688,32.17217,38.0688,kag+N668+E59,4969
20.58270818993392,2302.54,27414.8,0.584667,0.44972,13.93659,9.09448,13.22649,ecm+N64+E195,4970
20.58198745461821,2062.22,13508.6,0.501612,0.54394,12.70349,10.44592,12.22978,sxc+N457+E79,4972
20.576458214573293,722.235,85820.0,0.113862,0.87526,31.53284,26.17141,31.46859,cdt+N415+E176,4976
20.5754064071248,2597.44,13282.4,0.681376,0.40026,12.29415,8.54018,12.22063,cap+N681+E150,4978
20.573424222479403,2384.79,23707.2,0.657888,0.44282,11.95935,11.05529,11.75569,ecl+N189+E182,4980
20.573066906107933,2241.3,28478.7,0.482722,0.54564,13.71679,8.14264,13.69807,sol+N287+E61,4981
20.564238650732165,1247.16,49968.7,0.236412,0.76278,30.40774,27.80738,30.40774,umb+N461+E154,4985
20.56311425130329,1425.79,56692.1,0.288682,0.7028,21.63486,20.14249,21.46374,zfx+N364+E215,4987
20.563083625225072,1672.2,86428.8,0.305522,0.69126,21.15765,15.56148,21.15765,zfh+N300+E32,4988
20.5626901618036,1510.75,77392.4,0.338766,0.68628,31.98884,20.04135,31.9285,pcu-i+N482+E147,4989
20.562238424482285,445.509,201248.0,0.0787448,0.92582,48.00586,31.9802,46.76715,nbo-a+N60+E112,4990
20.560316418650352,840.639,85069.0,0.164525,0.83494,49.01748,48.62027,49.01748,umm+N618+E73,4992
20.55999150829401,2111.01,12109.3,0.487146,0.49558,11.98035,8.71624,11.63882,uom+N193+E108,4993
20.558704588198232,1897.46,8189.07,0.296293,0.64132,13.84114,10.44976,13.67676,lon+N492+E195,4994
20.557633552360024,961.284,55222.9,0.135765,0.83824,22.74345,20.55927,21.69771,mmt+N450+E209,4995
20.557081267417853,1950.91,37326.5,0.374374,0.61536,16.97838,12.33536,16.94695,wiy+N485+E150,4997
20.556955482333244,1002.21,72218.7,0.166894,0.8119,25.87934,22.64684,25.19623,qtz-e+N508+E59,4998
20.554178700055004,2185.4,15571.3,0.561228,0.47166,11.2775,8.8518,10.95377,vmr+N599+E49,5000
20.55339276766092,2043.4,28411.3,0.444708,0.57482,20.19683,17.96068,20.1071,snz+N392+E16,5001
20.55303837905067,2363.5,6360.79,0.484566,0.50902,13.64618,11.12637,13.44802,sma+N628+E142,5002
20.55077255062193,2059.3,11501.6,0.417543,0.55956,14.57841,10.74109,14.57841,hex+N111+E121,5003
20.549966445334004,1074.13,60857.5,0.159032,0.80948,26.68018,23.26658,26.68018,utj+N519+E162,5004
20.54946094675869,807.617,62102.6,0.122433,0.85798,32.91557,28.48377,32.47815,dft+N450+E218,5005
20.548719238297014,2452.31,8375.43,0.647122,0.3844,9.60985,6.15057,9.60985,vmv+N357+E38,5006
20.548338616544417,832.13,48214.3,0.142672,0.84156,32.05387,29.51019,32.05387,snp+N384+E39,5007
20.545458529531107,1798.32,27554.9,0.31944,0.66164,15.42973,13.76478,15.38771,wlj+N383+E224,5008
20.545181553355057,1905.9,17324.6,0.3203,0.65162,13.45122,10.10402,12.99977,sxa+N85+E33,5009
20.542422890622728,1924.79,37679.2,0.440789,0.58028,21.29892,11.18966,19.38495,ecf+N656+E188,5013
20.541005238701523,1538.38,40248.8,0.27318,0.68742,17.45787,14.01753,17.28779,vmg+N102+E107,5014
20.53830424179208,1477.13,60736.2,0.263429,0.71712,17.41765,12.2324,15.6302,gis+N342+E175,5015
20.537651832361963,1372.4,54478.4,0.232312,0.73688,21.29886,20.91951,21.29886,uoz+N219+E50,5016
20.53671585311391,1938.82,30793.5,0.404451,0.61118,14.8603,12.16324,14.8603,vmg+N504+E179,5017
20.536149206040296,1297.82,55905.7,0.234391,0.75684,24.73492,18.65621,23.09579,umh+N259+E70,5019
20.535329743535733,1782.8,61498.1,0.360089,0.63032,15.90428,13.63747,15.54574,yfk+N383+E188,5020
20.534941029739773,1477.38,39322.8,0.27084,0.71122,21.20344,17.2439,19.06816,snx+N589+E152,5021
20.53418260414072,1704.09,41158.6,0.376097,0.6578,19.35579,15.33171,18.82396,wgw+N92+E126,5023
20.532510118541147,2419.47,15957.5,0.565835,0.52148,10.90195,7.89148,9.54559,rob+N208+E186,5024
20.531537571207487,1098.88,18977.6,0.20972,0.80214,22.73649,17.66165,22.73649,lon+N164+E35,5027
20.528299043417302,1590.19,12325.6,0.255113,0.70412,14.29871,12.13025,13.80045,qzd+N524+E219,5029
20.526608459984605,648.304,92438.6,0.106583,0.88768,35.92399,26.44567,35.51986,afw+N371+E2,5031
20.52640670563536,2531.53,20381.4,0.670155,0.44072,10.60085,9.11664,10.36124,vcr+N599+E11,5032
20.52315524453783,1593.09,36871.7,0.369066,0.6411,27.15276,24.35796,27.15276,whc+N481+E188,5037
20.520754171422908,1924.82,28535.1,0.447387,0.5286,26.53741,25.35002,26.53741,smv+N356+E130,5038
20.516431166584823,1330.27,31577.5,0.23563,0.7368,20.66639,15.17268,20.66639,afw+N2+E212,5041
20.51592924966886,2388.32,10170.8,0.479706,0.4776,13.27119,10.91178,13.1899,umx+N492+E128,5042
20.515158849947063,2185.49,23960.5,0.444155,0.5597,20.60677,19.92544,20.60677,smk+N309+E224,5044
20.510682996544617,850.44,83360.3,0.170822,0.83916,32.92261,29.12918,32.0399,ooa+N391+E47,5046
20.5099273181214,1861.96,33371.5,0.351309,0.63386,20.73104,19.56505,20.72737,smm+N167+E141,5047
20.50461259325273,2619.64,4554.54,0.657784,0.4325,9.28239,6.45184,9.2215,qtz+N304+E184,5051
20.503186264723364,1879.85,15538.2,0.429989,0.52226,31.15636,31.06005,31.15636,wiy+N606+E50,5053
