filename,uptake,surrogate_pred_g_L,surrogate_rank,iteration
rhr+N376+E29,8.500909,20.986049081401347,70,3
wki+N384+E219,21.207783,20.919125109894452,71,3
wnc+N678+E228,14.596949,20.889022390909844,73,3
ect+N625+E158,20.206873,20.875659898404024,74,3
wml+N481+E51,10.681541,20.863274873836474,75,3
rob+N151+E35,15.56946,36.1002240859907,1,4
sxc+N16+E147,23.131067,29.554118065123134,2,4
vmg+N533+E215,27.888906,27.41427683155706,4,4
smk+N528+E79,25.190565,26.507029688524653,7,4
hex+N329+E167,22.464395,26.44643407335971,8,4
wmo+N278+E107,13.998339,25.946850874385518,10,4
vby+N560+E195,23.978779,25.86145254601456,11,4
vby+N540+E195,30.767918,25.588341595210238,15,4
sxb+N289+E1,12.011968,24.925029084669518,16,4
sxb+N289+E224,22.482267,24.765993288043575,18,4
msp+N448+E34,18.286164,24.15194869678399,19,4
wkb+N572+E92,23.673055,23.996403481928894,22,4
msp+N448+E52,21.687766,23.985407427410337,23,4
msp+N448+E63,20.426651,23.95891853218808,25,4
wkb+N383+E92,30.331145,23.86112990192629,26,4
vcz+N406+E134,25.219665,23.302439638622474,30,4
svd+N583+E38,13.080074,23.243427780181378,33,4
whw+N274+E45,14.062693,23.241317006975066,34,4
whw+N622+E45,16.758495,23.177292626184908,35,4
svd+N583+E52,23.644876,23.167597869213807,37,4
svd+N583+E215,22.258606,23.1373848896268,38,4
neb+N390+E9,18.103963,23.022491686747472,41,4
neb+N390+E34,27.034783,22.920217099406344,44,4
smj+N139+E134,22.213388,22.81368870394155,49,4
skc+N300+E112,24.920793,22.66083519869788,56,4
smj+N36+E134,23.461252,22.65262628528565,57,4
skc+N482+E185,12.802429,22.61070320701613,58,4
skc+N482+E123,31.627607,22.418686015025642,65,4
uol+N393+E53,13.599376,22.362472578009417,69,4
wkg+N269+E72,17.776281,22.245439724308298,77,4
uol+N393+E151,17.990816,22.238415018737015,78,4
vcz+N702+E134,23.163899,27.359593920310544,1,5
vcz+N384+E134,22.403173,27.285659880723415,2,5
sxc+N684+E52,26.95052,26.91951267569766,3,5
sxc+N657+E52,24.057256,26.79847980041677,4,5
rob+N569+E162,13.971207,26.683181850638448,5,5
vby+N197+E195,28.887012,25.81946970020681,6,5
smk+N595+E79,21.97652,25.23078863178148,8,5
smk+N630+E79,24.524963,25.01781968556884,10,5
ecl+N655+E95,23.920624,24.565596361114103,11,5
cdl+N257+E167,31.957089,24.509702888282618,12,5
vmg+N533+E72,29.214781,24.477587476736744,13,5
ecl+N655+E119,23.636616,24.393819200256758,14,5
vmg+N533+E96,22.881527,24.34238470265177,16,5
cdl+N257+E175,29.151459,24.266039630848354,18,5
tch+N344+E175,18.677689,24.244902529731462,19,5
cdl+N257+E132,23.049254,24.139695719586143,20,5
tch+N344+E68,26.599548,23.99789611130541,22,5
crr+N700+E203,6.334163,23.988860413763177,23,5
crr+N700+E68,5.456133,23.981537401155265,24,5
sra+N73+E130,10.831855,23.93921781277072,25,5
crr+N188+E205,11.892971,23.91365384926985,26,5
sxa+N509+E167,13.71316,23.769118654977774,27,5
wjz+N364+E72,18.003146,23.684795896750302,28,5
unp+N387+E13,16.928995,23.384294620743276,41,5
hex+N70+E32,26.991817,23.37000483399379,42,5
qtz-a+N515+E28,6.193703,23.19442529849664,46,5
hex+N673+E32,19.016,23.108109403176854,54,5
hex+N566+E32,21.613283,23.083835519602758,55,5
skd+N447+E132,21.763772,23.062669088756365,57,5
uol+N17+E195,13.175536,22.879006964882933,72,5
neb+N76+E34,7.76215,22.878525272245156,73,5
ooa+N272+E215,11.825619,22.82478592888981,79,5
vby+N162+E195,21.025492,27.18786058423234,2,6
cdl+N257+E27,22.963575,27.08165176425439,3,6
wkb+N272+E92,22.558558,26.960528792413356,4,6
sxb+N602+E219,24.511251,25.225746456070226,5,6
sxc+N593+E147,25.620458,25.077198441377675,7,6
sxb+N669+E219,24.695489,24.87757124136664,12,6
sxc+N36+E147,24.730866,24.852029928406125,13,6
ecl+N655+E149,29.148074,24.799150877883562,14,6
vmh+N41+E110,12.256126,24.266627748976646,16,6
vmh+N41+E45,16.831902,24.168945172169742,17,6
smk+N37+E79,23.463574,23.836059995156802,21,6
smk+N533+E79,22.765111,23.813564905670717,22,6
skc+N300+E123,29.965976,23.78315600026582,24,6
wmc+N144+E142,29.626099,23.661209864266937,29,6
snl+N394+E13,26.750601,23.597823643660547,30,6
qdl+N603+E209,14.480364,23.571679365104785,32,6
ana+N207+E45,14.955961,23.340273039727037,42,6
skc+N383+E123,28.644099,23.32410801380277,45,6
wgv+N354+E34,14.199563,23.30835435491977,46,6
snl+N691+E13,26.435177,23.304243264959013,47,6
wgv+N354+E66,24.271886,23.26614525798874,49,6
nci+N401+E212,11.745363,23.246411682116843,50,6
ulj+N310+E158,9.965567,23.231640745334516,51,6
hex+N120+E32,32.083676,23.21377778205644,52,6
hex+N642+E32,18.583738,23.19261893658208,54,6
sda+N311+E128,28.588806,22.97180988206719,64,6
wku+N583+E203,18.494894,22.8135640990385,77,6
uof+N700+E167,8.476001,22.80839523883415,79,6
umg+N153+E113,7.61662,22.80639861417228,80,6
hex+N120+E177,24.408775,29.504755186028888,1,7
skc+N671+E123,28.566991,28.246691417214606,2,7
hex+N120+E86,25.438563,27.987205923757756,3,7
rob+N638+E162,26.105441,27.905700507770234,4,7
vmg+N533+E212,24.925535,27.488023072522083,5,7
snl+N77+E13,29.766577,26.74602755643309,8,7
cdl+N257+E203,11.78948,26.371982420351287,9,7
vby+N354+E195,33.709809,26.21683207084334,10,7
wkb+N383+E104,11.095665,25.165838293240085,12,7
ecl+N655+E34,20.430334,25.118743541761887,13,7
sda+N311+E66,19.221198,24.93342798542517,14,7
sxb+N135+E219,23.383188,24.64932775176794,16,7
sxb+N240+E219,28.774413,24.603580009525558,17,7
sxb+N123+E219,26.998736,24.484108904653567,21,7
zfr+N383+E107,10.208984,24.076093249937458,23,7
zfr+N383+E47,10.290044,23.665293576132626,24,7
tch+N24+E68,24.288201,23.54365709927083,25,7
tch+N510+E68,25.457646,23.292581949194073,28,7
vcz+N134+E134,20.24834,23.27686741287539,29,7
smj+N268+E134,22.014578,22.965021274691708,33,7
vmc+N383+E209,10.155569,22.891051053226647,34,7
vmh+N221+E52,22.125706,22.585381100247332,37,7
vmh+N628+E52,23.300039,22.447164581132483,39,7
svd+N233+E95,24.406324,22.313747666354857,42,7
svd+N233+E52,24.026981,22.172050051943188,43,7
vbj+N383+E113,11.303207,21.852694647986254,46,7
vbj+N383+E123,14.393214,21.726790427576816,48,7
vbj+N383+E73,19.787365,21.70058846220786,50,7
msp+N448+E142,21.667888,21.458821518810282,56,7
msp+N448+E113,11.146819,21.287146841717004,61,7
thp+N582+E45,27.855954,21.16568715178164,69,7
wgv+N504+E66,17.612115,20.914985718552998,76,7
wgv+N702+E66,19.516017,20.85862068922711,79,7
snl+N356+E13,27.671879,28.432205774120007,1,8
snl+N167+E13,29.900245,28.41815277036369,2,8
rob+N691+E119,30.053965,27.140346266397955,3,8
hex+N70+E177,29.229182,26.65983369899891,4,8
vby+N182+E195,24.459968,26.545087522589654,5,8
hex+N326+E177,24.397754,26.49794752853012,6,8
wkb+N254+E92,29.72308,25.922132213468217,10,8
sxb+N378+E219,13.665918,25.53220069613596,12,8
svd+N446+E52,25.020439,24.473095966526557,14,8
thp+N582+E151,27.909349,24.149640435720613,18,8
vmh+N167+E52,24.907117,23.512125395823233,21,8
wmo+N645+E95,22.208865,23.452536328607067,23,8
wia+N173+E162,23.432584,23.39850433950764,25,8
cdl+N257+E134,23.905508,23.157244753228355,26,8
msp+N346+E156,25.396926,23.100176208808477,27,8
cdl+N257+E126,14.576228,23.009522406615332,28,8
msp+N417+E156,24.139741,22.91337158910744,29,8
tch+N83+E68,28.215166,22.813677489259476,30,8
snw+N568+E37,28.265296,22.52561798281363,36,8
snw+N645+E37,24.815771,22.299273005415017,42,8
bcs+N552+E145,11.893964,22.247827100621095,47,8
svd+N446+E215,18.616416,22.229907236753405,49,8
fcl+N272+E45,9.009205,22.192706367491184,51,8
sda+N681+E184,25.760409,22.099264720735135,56,8
whi+N555+E149,19.898503,21.97840694273441,68,8
yfd+N671+E95,18.751939,21.897666886689848,74,8
sda+N167+E195,32.042745,21.84608298549346,76,8
sda+N47+E184,29.158584,21.812081729369773,78,8
cdl+N557+E167,28.370607,32.356157737751744,1,9
sxc+N533+E184,17.747598,31.421835212181406,3,9
sda+N167+E128,22.254895,30.040035664924005,4,9
rob+N638+E215,25.174006,30.037578396833283,5,9
sda+N47+E128,29.246646,29.259707832434856,6,9
hex+N262+E177,32.039283,29.168800698536586,7,9
vby+N457+E195,14.511086,27.245147861811745,8,9
sxb+N240+E216,5.738992,26.647259347327207,12,9
sxb+N240+E145,22.499599,26.382212804550903,13,9
wkb+N391+E92,22.052001,26.26729364084113,15,9
snl+N441+E13,12.626956,26.177587781888207,16,9
neb+N390+E41,5.525804,26.057596241035355,18,9
snw+N438+E37,25.754289,26.010373592588223,19,9
wmo+N270+E95,33.759546,25.81207525657706,22,9
snw+N433+E37,21.557098,25.563444173810723,23,9
tch+N104+E68,23.740327,25.37986629633619,24,9
ecl+N138+E149,19.346073,25.232622566411408,25,9
qdl+N603+E4,16.846996,25.122121686899703,26,9
wia+N101+E18,26.032056,24.09181333664955,37,9
msp+N417+E52,26.331002,23.602664406999494,40,9
wgv+N501+E66,9.15177,23.483515105517924,41,9
wgv+N709+E66,15.027925,23.36771161151377,42,9
svd+N599+E52,21.467543,23.11357166873178,43,9
wmb+N669+E12,7.718627,22.331342799700707,48,9
wmb+N240+E12,23.080948,22.143676209956,55,9
vme+N569+E154,19.346109,21.988929983442816,59,9
vme+N569+E52,27.814767,21.977010149702117,60,9
smj+N36+E10,6.90929,21.941713227724918,61,9
vme+N569+E12,9.639279,21.876606040824235,66,9
fnw+N383+E41,5.002437,21.821480400655382,68,9
soi+N272+E19,17.041992,21.690614564591698,72,9
mer+N256+E37,7.848378,21.684189279952797,73,9
soi+N272+E234,11.42602,21.61501253215195,77,9
soi+N272+E107,9.972214,21.611664409673764,78,9
sda+N47+E195,29.077888,31.31449325678068,1,10
sda+N47+E226,7.929223,30.587704906564056,2,10
rob+N151+E226,22.602075,30.122624320428088,3,10
hex+N169+E177,26.845363,29.983200014284023,4,10
rob+N151+E28,10.033903,29.831968143218774,5,10
cdl+N549+E167,17.816483,29.038015265872502,6,10
snl+N31+E13,26.865281,26.665487292286855,10,10
vmh+N287+E52,26.807856,25.470244519547464,12,10
vmh+N574+E52,27.157498,25.424491175714564,13,10
sxc+N533+E177,30.739727,25.22509546165969,14,10
msp+N259+E156,27.482372,24.390751846475695,17,10
msp+N387+E156,23.448157,24.323782660333165,18,10
thp+N582+E107,24.902956,24.264386926192344,19,10
sxb+N314+E219,27.919586,24.26411957208194,20,10
snw+N232+E37,23.119187,23.531235979364368,23,10
snw+N501+E37,12.649313,23.502237545144084,24,10
tch+N407+E68,24.108358,23.375186990932434,25,10
unw+N454+E156,8.978793,22.69623023154081,27,10
whp+N221+E79,21.914617,22.675590709825627,28,10
whp+N221+E11,15.117392,22.328567661816606,36,10
whp+N125+E79,22.995485,22.171578837443334,38,10
vme+N574+E52,27.09409,22.16619445502465,39,10
svd+N233+E131,23.384931,22.041431934538508,42,10
msw+N472+E126,21.156476,21.89927199214216,46,10
msw+N472+E16,28.848997,21.77366062235548,51,10
neb+N164+E34,9.975035,21.735090264158202,54,10
lcy+N278+E7,6.854276,21.731521086784284,55,10
msw+N472+E112,19.156648,21.67514171071167,57,10
smh+N30+E101,7.12131,21.660185835532303,58,10
lcy+N556+E7,6.947161,21.564375609121583,64,10
vda+N354+E201,32.577959,21.472216491183133,68,10
neb+N73+E34,7.002406,21.453571991712778,71,10
ecq+N318+E35,17.256622,21.41147234364999,74,10
neb+N256+E34,8.557231,21.39646472251377,75,10
