filename,uptake,surrogate_pred_g_L,surrogate_rank,iteration
sra+N237+E35,5.903253,21.29548984933797,34,3
sra+N305+E35,4.880348,21.295277742787107,35,3
sra+N305+E218,5.27743,21.2776980169466,36,3
vme+N125+E203,14.039509,21.07979283692771,44,3
uol+N276+E149,18.662194,21.06407834632614,47,3
vme+N702+E203,21.9375,21.037597355111586,51,3
uof+N371+E25,23.736952,21.027349957373076,53,3
wjq+N242+E203,8.156218,20.98769626557271,60,3
vms+N586+E53,25.038885,20.931342904059534,65,3
crb+N237+E2,4.894473,20.930013284376116,66,3
uoq+N393+E158,16.724092,20.88995003157129,77,3
oob+N233+E138,30.830913,30.511944957463584,1,4
bcg+N69+E104,26.114724,28.12661559508979,2,4
uon+N385+E79,21.096243,28.05765769573827,4,4
uon+N50+E79,25.245985,27.962162648152116,5,4
vmv+N78+E14,27.06184,27.618201739811866,6,4
osb+N432+E14,26.454864,26.53102026995566,9,4
neb+N238+E162,20.665065,24.438869389435467,10,4
neb+N238+E57,7.664746,23.788965924806007,13,4
neb+N238+E113,8.009815,23.645513183974117,14,4
uof+N346+E107,6.62612,23.495181113381022,18,4
hcp+N469+E96,21.262015,23.45321324953602,19,4
umb+N342+E179,5.247823,23.432347886663138,20,4
umx+N330+E49,8.845962,23.424745518187592,21,4
uof+N346+E111,5.863472,23.260572952179018,23,4
umx+N330+E234,7.551245,23.175589632062383,25,4
umx+N188+E234,7.310147,23.16889396808392,27,4
uof+N346+E25,15.733932,23.15983436273973,28,4
vmb+N254+E131,20.171854,23.002264465376584,32,4
pts-e+N272+E14,9.521371,22.91790607389794,36,4
vmb+N254+E206,20.522979,22.8864680716124,37,4
sod+N435+E86,8.267689,22.881484451715096,38,4
pts-e+N300+E126,10.206618,22.85966821156194,39,4
vmb+N254+E14,17.035345,22.842608217716815,41,4
pts-e+N383+E163,9.165795,22.82045207962142,42,4
sod+N435+E132,8.232208,22.792699482384023,47,4
zfi+N391+E202,18.502853,22.78299867421856,48,4
whe+N220+E149,24.944466,22.74951756446626,52,4
umr+N200+E158,11.834074,22.72727401075781,54,4
zfd+N364+E95,22.733386,22.725209979341116,55,4
smi+N343+E216,28.370532,22.71965862293564,57,4
smi+N85+E131,21.087377,22.678256170715485,62,4
hex+N625+E149,26.817535,22.65406436477997,64,4
whe+N125+E149,21.777068,22.61191608998888,67,4
hex+N326+E149,25.436747,22.563771941100413,69,4
hex+N228+E149,28.113287,22.540493349335293,71,4
cap+N340+E128,4.756964,22.501343709057892,73,4
ecm+N169+E205,24.42097,22.471581017696963,75,4
svi+N599+E219,27.658656,22.445144304422,76,4
fnr+N671+E175,17.737599,22.434640946532454,77,4
vmt+N331+E14,23.607448,22.430230642863307,78,4
osb+N142+E14,23.389781,27.028806881833134,1,5
osb+N544+E14,26.094225,26.81770507988176,2,5
neb+N515+E84,20.622039,26.593899331876628,3,5
hex+N380+E149,30.053829,25.84570401987935,4,5
hcp+N419+E70,25.442082,24.755877319293404,7,5
hcp+N419+E224,28.423335,24.65199288764336,8,5
smi+N694+E216,24.002843,24.4310602814719,9,5
smi+N197+E216,28.999205,24.244609612894465,10,5
svi+N583+E219,30.232288,24.06984776065167,12,5
vbk+N383+E9,4.825495,23.885517710764248,14,5
whe+N518+E149,19.372415,23.826981387354863,15,5
whe+N366+E149,21.247869,23.57532428247555,16,5
uof+N688+E25,28.280524,23.307398747308525,17,5
uon+N113+E141,26.307323,22.38934498434037,19,5
sni+N518+E65,15.361537,21.893771079862404,21,5
sni+N518+E13,17.167372,21.63490994244927,23,5
wlk+N172+E151,16.821844,21.353089789837952,30,5
vms+N586+E175,26.658667,21.2943214502248,34,5
mjd+N446+E72,19.926047,21.267464045120107,35,5
vbt+N475+E63,21.120493,21.213002359220297,37,5
vmk+N336+E150,31.823744,21.207088534440288,38,5
wlk+N364+E151,17.579587,21.02993263264665,41,5
vme+N560+E167,23.822345,20.994516512163216,43,5
zfd+N671+E95,22.093691,20.94008682849841,47,5
zfd+N671+E163,11.254916,20.875986351788526,48,5
vmt+N178+E14,30.501005,20.797002012075893,51,5
vmt+N677+E14,16.571143,20.691193446046327,55,5
uni+N434+E47,6.808957,20.582362786603994,60,5
fch+N391+E31,4.817519,20.5575445827385,61,5
fch+N391+E14,10.031481,20.556884066020473,62,5
umw+N87+E188,18.501028,20.541086962767395,64,5
umw+N387+E188,8.865284,20.448922408444787,67,5
qtz+N435+E102,18.594212,20.441529656848672,68,5
uni+N434+E145,6.541113,20.439613993649004,69,5
umw+N387+E65,7.586804,20.404262818877783,72,5
qtz+N435+E80,8.628934,20.38798591741022,74,5
wlq+N272+E14,15.351237,20.3809244830706,75,5
wlq+N133+E14,24.111091,20.344067320769852,79,5
snk+N208+E14,15.204874,20.342196131264416,80,5
vmk+N336+E165,16.552034,30.987620431943128,2,6
bcg+N673+E47,19.825668,29.759268194684296,3,6
hcp+N419+E10,18.005399,26.469833818609573,12,6
hex+N380+E127,25.086426,26.446100776087746,14,6
uon+N113+E96,21.304088,26.23121881961015,15,6
smi+N343+E156,23.612792,25.701031018722574,18,6
smi+N343+E31,8.67608,25.523840417302324,20,6
vme+N340+E167,18.019219,25.481682270289127,21,6
vmv+N103+E14,17.065279,25.05187688906807,23,6
sml+N536+E160,25.565522,24.848379385260728,24,6
sml+N180+E160,30.289258,24.617545812104424,26,6
sml+N268+E160,23.015493,24.593640299295032,27,6
vms+N586+E66,24.158252,24.13238123841694,32,6
whe+N33+E149,18.573169,23.196704481933978,34,6
ecm+N169+E40,23.308618,22.991017170950897,37,6
lcx+N374+E182,19.484383,22.918957576868763,40,6
vmd+N85+E138,30.579303,22.808774038319484,42,6
lvt+N89+E8,23.653536,22.237158968604547,49,6
lvt+N89+E131,23.313421,22.230255444798956,50,6
fnu+N242+E141,18.006662,21.84494362792765,54,6
vbt+N560+E44,20.364231,21.786782735748858,57,6
fnu+N242+E121,10.624269,21.660019666154255,61,6
wko+N529+E63,27.781319,21.60498397328459,62,6
eta+N682+E104,3.692734,21.49459427148173,64,6
sxb+N354+E52,22.306265,21.45024820221397,66,6
ecu+N132+E160,28.376524,21.40622798869444,68,6
ecu+N226+E160,29.148015,21.386513126888673,69,6
sxb+N9+E52,9.649545,21.381890828935838,70,6
eta+N682+E101,3.242053,21.3798360292393,71,6
sxb+N9+E127,14.190493,21.365935206799634,72,6
eta+N682+E113,4.122216,21.31516768231694,73,6
mdf+N184+E219,22.910469,21.214080773361047,76,6
vmb+N332+E206,8.930236,21.202415703050775,78,6
ecu+N228+E160,26.910534,21.18517833451517,79,6
ume+N627+E113,8.209708,21.182433182438075,80,6
vmk+N608+E150,16.350538,29.750266382374775,1,7
vmk+N289+E150,27.108418,29.743026092985474,2,7
svi+N583+E104,26.542263,29.179818514545218,5,7
svi+N583+E43,30.245103,29.085515435151137,6,7
hcp+N95+E38,22.707064,28.995823909372234,7,7
vbk+N482+E173,26.831043,28.853353002254153,8,7
bcg+N69+E113,23.753027,28.34654776635034,10,7
hcp+N95+E70,23.556899,27.952288097278824,11,7
bcg+N26+E113,18.405222,27.74242297675164,12,7
sml+N180+E205,21.341102,27.53778246857553,13,7
sml+N180+E72,29.355716,27.535043889199414,14,7
hcp+N95+E85,27.183563,27.506691096207078,15,7
smi+N122+E216,11.499633,27.11773959573088,16,7
smi+N634+E216,20.779162,27.055304304592823,17,7
uof+N688+E104,21.015198,26.99338161693072,18,7
hex+N380+E87,18.843149,26.379165298462,20,7
fnq+N300+E72,20.94872,26.207111725542973,21,7
wko+N366+E63,26.898568,25.71050973977958,22,7
wko+N336+E63,27.190807,25.652639999380654,23,7
fnq+N391+E72,15.464404,25.639674699008992,24,7
ecu+N209+E160,30.270411,25.332841148779607,27,7
wni+N599+E84,25.04336,24.960888180419943,28,7
wni+N233+E84,27.039555,24.95765671308618,29,7
uon+N156+E79,26.098328,23.931088451580536,32,7
lvt+N708+E131,22.466767,22.842092409610473,37,7
lvt+N420+E131,19.62909,22.8266495257717,38,7
sxb+N354+E160,31.393479,22.77549996061248,39,7
sxb+N354+E201,33.94022,22.515970510638454,40,7
vmt+N175+E14,28.82873,22.360471401256973,42,7
vme+N125+E70,25.790992,22.3472244506238,43,7
vbt+N475+E13,21.58924,22.340938016786822,44,7
yfx+N572+E14,26.684325,22.147240325396155,52,7
yfx+N572+E201,22.370803,22.09997237025769,57,7
vma+N254+E202,17.68723,22.094292892734273,58,7
vme+N125+E215,24.905426,22.090686361135596,59,7
yfx+N572+E189,18.788123,21.96744606445654,65,7
lcy-e+N612+E92,26.766074,21.92189335941069,66,7
lcx+N374+E50,16.869186,21.90393838994777,67,7
lcy-e+N568+E92,24.922537,21.774802449169584,73,7
vmj+N569+E228,24.303832,21.764271545891603,74,7
sxb+N354+E134,18.816182,31.135457466862135,1,8
bcg+N389+E173,5.663752,29.478605147179906,5,8
vmd+N101+E138,21.358394,28.540240520655516,6,8
vmd+N134+E138,27.250617,28.313918687817022,7,8
hex+N228+E127,26.522134,27.682797546128995,8,8
sml+N180+E145,18.050232,27.49191758420875,9,8
hcp+N419+E85,21.58425,27.06781587989076,11,8
smi+N197+E22,6.706034,27.055421700453735,12,8
hex+N21+E149,25.124707,26.984360753877354,14,8
hcp+N419+E48,15.60589,26.927670927117333,15,8
vmv+N78+E82,15.76306,26.635830410530616,17,8
vmv+N78+E102,15.955702,26.428642536363554,19,8
osb+N625+E14,26.763405,25.805464227964308,23,8
vme+N125+E162,24.105723,25.6073188717088,24,8
vme+N125+E204,24.979441,25.451634816836076,25,8
neb+N310+E70,23.261828,25.07446975652431,28,8
yfx+N272+E14,20.835039,25.050962901719686,29,8
yfx+N482+E14,29.362335,25.046477868212037,30,8
wko+N696+E63,24.846869,24.926987881460718,31,8
mdf+N184+E44,29.211688,24.29493318459356,37,8
lcy-e+N612+E63,24.746986,24.03282660812397,39,8
mdf+N184+E92,28.757312,23.887695926158585,41,8
vmj+N569+E38,16.675267,23.8102588392411,43,8
ecm+N169+E79,23.761545,23.67546279308226,44,8
umy+N136+E101,4.477971,23.43848698672889,46,8
umy+N136+E166,7.345269,23.14405531229204,55,8
umc+N434+E13,16.369391,23.11279575011747,56,8
vct+N642+E201,23.944355,22.99903030711164,60,8
whe+N576+E149,20.826027,22.93201507395861,62,8
whe+N646+E149,24.047459,22.897246488757787,63,8
tsi+N138+E86,20.594786,22.801149373553926,65,8
tsi+N138+E78,12.372179,22.797571129926155,66,8
yfh+N242+E7,4.904977,22.795774163110764,67,8
vct+N642+E72,24.932667,22.795712326040075,68,8
lvt+N89+E72,25.223805,22.671831907269848,71,8
yfh+N671+E30,6.767193,22.663341308287727,72,8
nbo+N327+E95,7.451803,22.630875000293372,73,8
yfh+N242+E159,18.490781,22.619878154065646,74,8
nbo+N327+E113,4.85383,22.613656144930587,75,8
lvt+N89+E45,22.141398,22.6005854494814,76,8
hex+N348+E149,31.23078,28.03464575930991,5,9
mdf+N184+E154,24.002854,27.733831042627003,6,9
bcg+N389+E145,27.082853,27.312073390993987,11,9
bcg+N389+E120,18.500402,27.233659293580445,12,9
sxb+N354+E78,26.692515,27.140564527883384,13,9
ecu+N673+E160,22.685776,26.48170303845467,16,9
ecu+N350+E160,29.155421,26.159642311364962,17,9
wko+N709+E63,19.023892,25.61744335263228,18,9
vmv+N178+E14,30.230153,24.73636992963941,20,9
vmv+N329+E14,32.021729,24.586713632446504,23,9
sml+N453+E160,27.905824,24.478617892976104,25,9
svi+N583+E234,26.394252,24.44392595513233,26,9
hcp+N95+E224,27.504396,24.195437926385864,30,9
hcp+N275+E224,29.522903,24.01574470575946,31,9
uof+N127+E25,12.561028,23.90113884925023,33,9
vmd+N123+E138,29.05339,23.759489268884806,34,9
uon+N719+E30,10.523184,23.680558816931637,35,9
uof+N417+E25,20.776271,23.667317222307133,36,9
vct+N642+E132,23.456853,23.5676621767862,37,9
vct+N642+E107,16.971398,23.55226910491325,38,9
lcy-e+N373+E92,19.740471,22.942463137585264,40,9
vme+N560+E215,21.957923,22.863381276858888,41,9
lcy-e+N555+E92,19.022479,22.602258439103338,44,9
vme+N560+E156,24.021307,22.588900411592448,45,9
lcy-e+N356+E92,24.861196,22.53889386751655,46,9
kag+N14+E162,13.957018,22.35417562441404,48,9
osd+N380+E37,26.604962,22.311602376705395,49,9
kag+N379+E162,17.434142,22.168511191531252,51,9
kag+N691+E162,20.165937,22.151311338978644,53,9
osd+N380+E217,18.285481,22.135397540580215,54,9
tce+N104+E104,24.740837,21.98833475141589,58,9
eta-c+N81+E24,4.549974,21.974324147490393,60,9
eta-c+N411+E128,10.219881,21.96873697967547,62,9
tce+N104+E215,27.604627,21.905005161277074,65,9
lvt+N89+E71,25.158006,21.877547709496525,67,9
ecd+N368+E70,23.661524,21.8100235385279,73,9
vbp+N214+E37,26.404102,21.797588460240917,75,9
wmv+N526+E14,19.403779,21.725392477232162,79,9
sxb+N528+E201,30.057059,29.109884648884417,3,10
ecu+N78+E160,26.722169,28.829959945635892,4,10
ecu+N617+E160,29.131746,28.782303882416272,5,10
vmt+N199+E14,29.834654,28.645145096609667,7,10
sml+N526+E160,23.061879,28.26900259762624,8,10
vmv+N329+E216,28.545982,27.8975123596324,9,10
hex+N374+E149,31.649701,27.893007702693012,10,10
hcp+N439+E224,29.595049,27.4849954847723,11,10
hex+N149+E149,23.756726,27.456322031317086,12,10
osb+N566+E37,27.564927,27.00261679293078,13,10
yfx+N482+E131,27.108862,26.65760325922531,17,10
lcy-e+N612+E219,23.629417,26.01795882985016,22,10
smi+N373+E216,20.553971,25.787123406925957,23,10
smi+N591+E216,32.635731,25.624164890962447,24,10
osd+N98+E37,12.148735,25.304309192022743,25,10
osd+N357+E37,24.138451,24.996255439146125,27,10
uon+N29+E79,18.360402,24.695080763917645,29,10
uon+N87+E79,16.61397,24.67112972893267,30,10
neb+N310+E111,7.756724,24.505810459302097,32,10
vct+N142+E72,20.048227,24.413877736703512,34,10
vct+N642+E13,25.436518,24.297356183841316,35,10
ecm+N169+E81,28.64858,24.28339848973644,36,10
lvt+N89+E96,26.920448,23.87920712110281,38,10
wnk+N233+E72,26.819501,23.768208875353594,39,10
wnk+N446+E72,23.442607,23.615115230078345,42,10
vmj+N289+E228,20.311214,23.462242079742282,47,10
vmj+N590+E228,19.200097,23.420707028925335,48,10
vmj+N690+E228,21.220555,23.35138961577104,49,10
whe+N36+E149,26.058721,23.081064642602087,52,10
vme+N180+E70,25.502699,23.06474027244542,54,10
vme+N702+E70,33.468833,23.01228024407351,56,10
lcx+N98+E14,18.741502,22.88793157643829,59,10
mdf+N184+E16,28.799165,22.84952354475888,60,10
mdf+N184+E216,28.110646,22.82950952891531,62,10
