filename,uptake,lvgp_mean,lvgp_std,ei,surrogate_rank,iteration
unc+N688+E111,22.510859,38.727115631103516,0.809843122959137,4.851139068603516,26,3
unc+N359+E190,16.875066,38.48785400390625,1.2733253240585327,4.6119232177734375,30,3
umh+N697+E111,6.95316,38.3951301574707,0.8073909282684326,4.519153594970703,32,3
qtz-f+N499+E111,5.082217,38.39007568359375,0.7458315491676331,4.51409912109375,34,3
unc+N50+E111,7.074507,38.06561279296875,0.9234805107116699,4.189636707305908,55,3
qtz-f+N60+E190,5.915078,37.99927520751953,1.3304738998413086,4.123655319213867,58,3
uoj+N156+E190,13.454776,37.99774169921875,1.418354868888855,4.1225175857543945,59,3
smk+N591+E111,16.136544,37.98731231689453,0.4654548466205597,4.111335754394531,60,3
whb+N147+E190,18.27514,37.85547637939453,1.3165197372436523,3.979964017868042,68,3
qtz-x+N378+E190,15.822349,37.72852325439453,1.3485424518585205,3.8533935546875,79,3
vbp+N645+E166,24.866852,42.018028259277344,1.7071627378463745,8.142051696777344,2,4
soj+N234+E199,24.462929,40.333656311035156,1.1592278480529785,6.457679748535156,4,4
srs-a+N117+E166,2.454856,38.44642639160156,1.0855510234832764,4.570452690124512,20,4
wjr+N391+E14,9.240404,38.31132507324219,0.35527199506759644,4.4353485107421875,22,4
ukt+N238+E107,8.55182,38.070228576660156,1.1256617307662964,4.194278240203857,23,4
reo-e+N232+E199,21.081344,37.947601318359375,1.2236683368682861,4.071764945983887,25,4
wff+N26+E50,23.638348,37.53772735595703,0.33693087100982666,3.6617507934570312,31,4
whm+N645+E166,20.785486,37.45458984375,0.3092212677001953,3.57861328125,34,4
ukf+N238+E29,18.395791,37.394317626953125,0.9728375673294067,3.518376588821411,35,4
uog+N515+E32,8.364096,36.93165588378906,0.6184664368629456,3.0556793212890625,46,4
qdl+N90+E199,19.107255,36.874290466308594,1.0628033876419067,2.9990673065185547,47,4
bor-e+N572+E136,8.153027,36.78699493408203,1.594483733177185,2.9323501586914062,49,4
vmi+N659+E14,20.967044,36.725887298583984,0.8286081552505493,2.8499722480773926,50,4
uou+N317+E119,20.13074,36.695960998535156,1.4722614288330078,2.8356192111968994,51,4
fni+N391+E167,18.121402,36.61116027832031,0.8438105583190918,2.7353177070617676,52,4
fni+N391+E50,14.403293,36.57624053955078,0.2915494740009308,2.7002639770507812,53,4
yfi+N572+E136,9.081695,36.48395538330078,1.7438677549362183,2.6596109867095947,57,4
fee+N572+E136,8.37591,36.4095458984375,1.6437405347824097,2.5773801803588867,59,4
fns+N572+E199,11.051478,36.18798828125,1.9991800785064697,2.434556245803833,65,4
cds+N238+E215,16.474525,36.101524353027344,1.3047685623168945,2.249079465866089,68,4
reo-e+N182+E3,15.708079,36.05205535888672,0.5447364449501038,2.1760828495025635,71,4
ulj+N317+E53,8.414981,36.040000915527344,1.129614233970642,2.1760106086730957,72,4
und+N515+E3,8.189129,35.99593734741211,0.6044861078262329,2.1199951171875,73,4
wht+N268+E199,19.713572,35.95644760131836,1.2616558074951172,2.106570243835449,74,4
nov+N572+E189,18.674445,35.882869720458984,1.6720998287200928,2.100659132003784,76,4
uog+N238+E79,21.036809,35.887855529785156,1.0770723819732666,2.0248148441314697,79,4
wfr+N284+E175,25.040288,45.87915802001953,1.1567862033843994,12.003181457519531,4,5
soj+N15+E175,18.052316,45.12410354614258,1.8031896352767944,11.248126983642578,5,5
smk+N15+E98,11.204976,45.114200592041016,1.7436065673828125,11.238224029541016,6,5
vbu+N646+E16,25.411018,45.02621078491211,1.3487439155578613,11.15023422241211,8,5
svp+N583+E16,23.870989,44.69179153442383,2.8653037548065186,10.815869331359863,10,5
vbu+N589+E175,24.753101,43.574119567871094,1.2342501878738403,9.698143005371094,20,5
lcy+N123+E44,17.890434,43.49358367919922,2.6115996837615967,9.617679595947266,22,5
ske+N646+E98,14.614514,43.23878479003906,1.7520627975463867,9.362808227539062,28,5
wma+N221+E228,16.552798,42.98221969604492,1.2421422004699707,9.106243133544922,34,5
vmx+N111+E228,22.261925,42.762611389160156,1.88074791431427,8.886634826660156,37,5
swe+N284+E217,13.133093,42.672691345214844,1.6657698154449463,8.796714782714844,40,5
vmd+N123+E175,29.974194,42.6046142578125,2.631371259689331,8.728951454162598,44,5
chb+N24+E175,22.370516,42.45709228515625,0.8619407415390015,8.58111572265625,47,5
ncb+N401+E16,25.644901,42.36128616333008,0.9838273525238037,8.485309600830078,49,5
ncg+N401+E16,13.976679,42.30400085449219,0.9491775631904602,8.428024291992188,51,5
sxc+N568+E175,28.211197,42.09992218017578,1.8144681453704834,8.223946571350098,58,5
hxg+N646+E228,18.115405,41.99931716918945,0.9148458242416382,8.123340606689453,62,5
sod+N688+E44,27.160915,41.99879455566406,0.620261013507843,8.122817993164062,63,5
whl+N702+E44,18.224925,41.92128372192383,1.0435653924942017,8.045307159423828,65,5
wmk+N382+E28,9.252287,41.859771728515625,1.558929204940796,7.983795166015625,66,5
whe+N589+E175,19.905151,41.766990661621094,1.5767611265182495,7.891014099121094,74,5
ncg+N401+E44,9.517431,41.6831169128418,0.5378645658493042,7.807140350341797,75,5
nci+N401+E175,17.431797,41.608055114746094,0.880742609500885,7.732078552246094,80,5
whn+N560+E123,24.40813,48.487586975097656,2.583153009414673,14.611610412597656,1,6
umf+N346+E215,14.40154,44.83306884765625,0.664034903049469,10.95709228515625,7,6
whn+N394+E215,24.619623,44.514488220214844,3.152172803878784,10.638813018798828,9,6
wib+N183+E18,28.294421,44.19896697998047,1.7169562578201294,10.322990417480469,10,6
snx+N560+E142,28.046021,43.64806365966797,1.1892019510269165,9.772087097167969,14,6
ume+N420+E50,12.601725,43.13291931152344,0.677056610584259,9.256942749023438,19,6
umz+N420+E186,12.052123,42.977294921875,2.3389647006988525,9.10134506225586,20,6
ume+N420+E182,9.017167,42.882606506347656,0.677981972694397,9.006629943847656,21,6
snx+N183+E127,25.565436,42.4128303527832,2.0581748485565186,8.536861419677734,26,6
nbo-a+N320+E18,2.985664,42.39199447631836,2.116547107696533,8.516031265258789,28,6
umf+N420+E119,9.596164,42.2249755859375,0.638614296913147,8.3489990234375,32,6
hjm+N346+E149,22.582058,42.22291564941406,0.9689844846725464,8.346939086914062,33,6
cdl+N346+E7,6.343459,41.90934753417969,1.401846170425415,8.033370971679688,35,6
umf+N346+E147,10.387023,41.71843338012695,0.5506951212882996,7.842456817626953,38,6
ukt+N301+E123,8.454306,41.25267028808594,0.7702606916427612,7.3766937255859375,41,6
wmh+N634+E72,26.068089,41.194480895996094,0.8215342164039612,7.318504333496094,42,6
uov+N346+E11,8.864437,40.69242477416992,1.9195369482040405,6.816539764404297,49,6
uof+N420+E61,8.084929,40.61603546142578,1.7114402055740356,6.74007511138916,50,6
tzs+N420+E160,10.398594,40.54777526855469,1.5620530843734741,6.671802043914795,51,6
snz+N343+E16,25.399064,40.45856475830078,0.4282841682434082,6.582588195800781,56,6
qzd+N346+E205,24.564444,40.43524932861328,0.6318040490150452,6.559272766113281,58,6
snz+N16+E92,25.312242,40.376853942871094,0.45175471901893616,6.500877380371094,59,6
sgn+N579+E195,18.719322,40.358970642089844,1.6096515655517578,6.483004093170166,60,6
ukk+N346+E228,19.150463,40.316925048828125,0.4768218994140625,6.440948486328125,62,6
snw+N92+E195,31.758974,39.68830871582031,0.9036258459091187,5.8123321533203125,73,6
pcl+N420+E202,11.326086,39.56475830078125,0.9318031668663025,5.68878173828125,76,6
mjd+N284+E195,24.08502,39.52086639404297,1.7109639644622803,5.645108222961426,78,6
sda+N509+E204,25.305339,46.22437286376953,1.307698130607605,12.348396301269531,3,7
vmr+N233+E204,26.831577,42.69532012939453,1.484987497329712,8.819343566894531,12,7
lcy-e+N270+E204,27.208089,42.478172302246094,1.0122398138046265,8.602195739746094,14,7
oob+N599+E204,26.699386,42.160003662109375,1.0482734441757202,8.284027099609375,16,7
sda+N613+E98,15.726971,41.773433685302734,0.48224541544914246,7.897457122802734,25,7
sda+N479+E181,28.693748,41.28862762451172,1.026849627494812,7.412651062011719,31,7
wkx+N364+E81,19.001856,41.11224365234375,0.18992416560649872,7.23626708984375,32,7
wfu+N233+E84,28.99174,41.08213806152344,1.8411859273910522,7.206180572509766,34,7
qdl+N719+E204,32.760454,40.98052978515625,1.2218244075775146,7.10455322265625,36,7
vmr+N233+E130,26.852318,40.611900329589844,1.0161504745483398,6.735923767089844,41,7
est+N364+E204,25.825705,40.21343994140625,1.0318785905838013,6.33746337890625,48,7
wfu+N599+E63,20.337239,40.08756637573242,0.5305721163749695,6.211589813232422,51,7
eta-c+N81+E222,4.405095,39.963890075683594,1.0182243585586548,6.087913513183594,54,7
utk+N321+E204,18.162348,39.886329650878906,1.0658113956451416,6.010353088378906,56,7
vne+N444+E224,27.716608,39.839942932128906,0.8446136713027954,5.963966369628906,58,7
sxd+N674+E204,24.56052,39.6503791809082,1.1541675329208374,5.774402618408203,64,7
uob+N524+E224,6.843318,39.292999267578125,0.40122395753860474,5.417022705078125,72,7
sxb+N479+E96,25.899074,39.23702621459961,0.9931889772415161,5.361049652099609,74,7
vmr+N583+E204,25.415178,39.15180587768555,0.9332857131958008,5.275829315185547,75,7
ece+N337+E211,21.867269,47.755149841308594,3.437626600265503,13.879194259643555,1,8
ece+N545+E156,17.243307,46.8872184753418,0.8024822473526001,13.011241912841797,2,8
ece+N375+E148,19.778896,46.134422302246094,0.6628087759017944,12.258445739746094,4,8
uos+N581+E204,16.070447,44.15612030029297,0.5563499927520752,10.280143737792969,6,8
fcl+N172+E37,13.547955,42.2108039855957,1.0492098331451416,8.334827423095703,12,8
utg+N519+E131,5.695888,42.0489501953125,0.5130952000617981,8.1729736328125,15,8
sxb+N106+E131,28.709236,42.00135040283203,0.7283903956413269,8.125373840332031,16,8
kag+N180+E131,23.623104,41.77684020996094,1.0959879159927368,7.9008636474609375,21,8
ofo+N186+E70,22.409397,41.588417053222656,0.6588967442512512,7.712440490722656,24,8
nsp+N462+E37,21.513893,41.319847106933594,1.644523024559021,7.44387149810791,27,8
wff+N337+E37,25.067992,40.395896911621094,3.2919728755950928,6.5493621826171875,37,8
vmh+N179+E37,18.01595,40.1131591796875,0.8096286058425903,6.2371826171875,41,8
sxd+N106+E2,9.794723,40.07109069824219,0.775974690914154,6.1951141357421875,42,8
sxc+N295+E37,24.157795,40.008872985839844,1.8167892694473267,6.1330695152282715,45,8
deh-d+N344+E185,6.387892,39.945106506347656,0.989194393157959,6.069129943847656,47,8
lta+N581+E131,9.532706,39.9205322265625,0.8165894746780396,6.0445556640625,48,8
deh-d+N344+E64,25.03668,39.8419303894043,1.2786657810211182,5.965954303741455,49,8
eta+N611+E131,4.628256,39.776611328125,0.596371054649353,5.900634765625,51,8
eta+N186+E211,13.986533,39.70996856689453,0.7317424416542053,5.833992004394531,53,8
hcp+N297+E2,24.137179,39.64974594116211,1.071624755859375,5.773769378662109,55,8
ukg+N581+E166,14.32042,39.03643798828125,0.4888458549976349,5.16046142578125,66,8
wkp+N180+E166,21.853933,39.01319122314453,0.7228559851646423,5.137214660644531,69,8
ung+N627+E37,10.78649,38.96514129638672,0.43543002009391785,5.089164733886719,73,8
wix+N440+E2,4.835665,38.958946228027344,0.3516926169395447,5.082969665527344,74,8
upa+N688+E211,28.589247,38.801300048828125,0.3803233802318573,4.925323486328125,80,8
irl+N215+E92,25.166185,38.628662109375,0.6343376636505127,4.752685546875,1,9
irl+N215+E8,9.143826,38.61517333984375,0.6974710822105408,4.73919677734375,2,9
irl+N215+E149,15.933713,38.56251525878906,0.6268134117126465,4.6865386962890625,3,9
uli+N215+E50,7.788593,37.26227569580078,0.2855621874332428,3.3862991333007812,4,9
snm+N354+E194,13.939184,36.356285095214844,0.44890061020851135,2.4803085327148438,18,9
lhb+N262+E148,19.992663,36.33061218261719,0.2613189220428467,2.4546356201171875,19,9
lsz+N262+E111,28.061031,36.06995391845703,0.38799387216567993,2.1939773559570312,23,9
vbw+N354+E79,24.237493,36.011207580566406,0.3990800976753235,2.1352310180664062,25,9
fcj+N172+E132,15.575299,35.957244873046875,1.100724458694458,2.0937294960021973,27,9
vbw+N354+E70,30.483939,35.939842224121094,0.40536224842071533,2.0638656616210938,28,9
tsi+N370+E156,26.027472,35.91286087036133,0.4018491208553314,2.036884307861328,30,9
fcj+N172+E18,17.514824,35.84497833251953,1.1221344470977783,1.9869409799575806,33,9
qtz-e+N554+E159,24.288433,35.82844161987305,0.9052200317382812,1.957462191581726,34,9
zfq+N172+E131,26.349158,35.802764892578125,1.0578360557556152,1.9410934448242188,36,9
qtz-e+N354+E18,27.360933,35.742713928222656,0.7660993337631226,1.8686023950576782,38,9
lsz+N318+E50,20.536516,35.72400665283203,0.38655439019203186,1.8480302095413208,40,9
zfq+N172+E63,28.859938,35.69397735595703,1.0715181827545166,1.837756633758545,41,9
snm+N590+E195,17.740506,35.70790100097656,0.5798295736312866,1.8320492506027222,43,9
zfq+N172+E224,16.221008,35.644805908203125,1.0780243873596191,1.7915714979171753,47,9
hcp+N118+E72,18.711484,35.63784408569336,0.1775345504283905,1.7618675231933594,49,9
sqp+N172+E159,23.372659,35.540802001953125,1.3264639377593994,1.7312175035476685,51,9
qtz-e+N143+E149,29.053879,35.579532623291016,0.7500084638595581,1.7065412998199463,52,9
sqp+N172+E44,12.671463,35.43114471435547,1.2245973348617554,1.6145806312561035,56,9
uom+N34+E206,16.1995,35.409820556640625,0.1569937765598297,1.533843994140625,64,9
tsi+N262+E187,20.750313,35.3980712890625,0.49509185552597046,1.5222399234771729,66,9
hxg-d+N344+E29,1.490075,35.345420837402344,0.1121990978717804,1.4694442749023438,68,9
whx+N690+E224,11.662412,35.34237289428711,0.25576427578926086,1.4663963317871094,69,9
vma+N172+E64,8.449576,35.312347412109375,0.9533233046531677,1.46388578414917,70,9
sny+N684+E23,9.051456,35.18397521972656,0.8094884157180786,1.3261215686798096,80,9
ncf+N444+E25,26.573046,49.82152557373047,0.6171576380729675,15.945549011230469,1,10
eci+N617+E150,27.583817,45.30836486816406,0.4992898106575012,11.432388305664062,6,10
eck+N617+E79,17.145842,44.28191375732422,0.43766090273857117,10.405937194824219,7,10
wgy+N92+E84,22.334582,43.888465881347656,0.31540021300315857,10.012489318847656,10,10
crb+N627+E25,15.714605,43.681007385253906,0.8243639469146729,9.805030822753906,12,10
lvt+N631+E25,27.136028,43.188323974609375,0.5116012692451477,9.312347412109375,15,10
lsz+N543+E79,9.712318,42.954463958740234,0.27596890926361084,9.078487396240234,19,10
osc+N506+E25,22.898263,42.721153259277344,0.6261596083641052,8.845176696777344,22,10
upa+N93+E25,14.429678,42.36363220214844,1.1588243246078491,8.487655639648438,25,10
zfs+N671+E25,19.749022,42.35454559326172,0.45116546750068665,8.478569030761719,26,10
ecp+N543+E35,25.54728,42.08103561401367,0.22256574034690857,8.205059051513672,28,10
rac+N207+E79,30.718793,41.78923416137695,0.5660718679428101,7.913257598876953,33,10
yan+N583+E25,23.795739,41.513206481933594,0.4136020243167877,7.637229919433594,37,10
lsz+N543+E167,3.467462,41.504661560058594,0.22459886968135834,7.628684997558594,38,10
rac+N631+E64,7.788237,41.47136688232422,0.24858948588371277,7.595390319824219,39,10
mdf+N93+E2,8.3788,40.99916076660156,0.7479854226112366,7.1231842041015625,43,10
lsz+N380+E25,17.684077,40.906822204589844,0.6331837773323059,7.030845642089844,46,10
qzd+N207+E13,32.999408,40.82740783691406,0.7151364684104919,6.9514312744140625,50,10
eci+N543+E215,24.288622,40.78644561767578,0.22198538482189178,6.910469055175781,52,10
unm+N624+E152,9.102188,40.77888488769531,0.6105126738548279,6.9029083251953125,53,10
wjt+N651+E25,17.217088,40.71185302734375,0.48854413628578186,6.83587646484375,54,10
unm+N624+E97,12.59004,40.673404693603516,0.5681408047676086,6.797428131103516,57,10
utk+N713+E159,17.353149,40.60439682006836,0.33550208806991577,6.728420257568359,59,10
uoo+N207+E34,21.929416,40.466712951660156,0.5644744038581848,6.590736389160156,62,10
dft+N210+E84,19.055989,40.30514907836914,0.4770677089691162,6.429172515869141,67,10
vmq+N233+E25,31.671789,40.25739288330078,0.416473388671875,6.381416320800781,68,10
yfe+N651+E84,27.968824,39.87599182128906,0.30769065022468567,6.0000152587890625,79,10
