filename,uptake,lvgp_mean,lvgp_std,ei,surrogate_rank,iteration
oob+N233+E39,10.191592,28.993545532226562,2.0657951831817627,0.8023862242698669,42,5
oob+N446+E130,28.959254,28.892995834350586,2.168553590774536,0.7948379516601562,43,5
uku+N303+E201,9.864641,29.39051628112793,1.3945637941360474,0.7506426572799683,45,5
oob+N284+E130,26.164837,28.776023864746094,2.1218628883361816,0.7222221493721008,49,5
umb+N562+E86,7.390856,27.78404998779297,2.8482983112335205,0.6178985238075256,59,5
chb+N490+E154,28.894397,28.722898483276367,1.7903863191604614,0.5679970979690552,67,5
vmz+N131+E185,18.859617,28.49582290649414,2.007171630859375,0.5589258074760437,68,5
smh+N92+E81,23.371129,28.27406883239746,2.1542656421661377,0.531152606010437,71,5
umy+N524+E205,10.355241,28.75171661376953,1.6477746963500977,0.5243759155273438,72,5
svf+N583+E182,22.100824,27.882343292236328,2.4859118461608887,0.5193718671798706,74,5
whp+N92+E89,26.464526,27.978988647460938,2.3323473930358887,0.4954586327075958,78,5
umb+N524+E202,7.820818,28.257186889648438,1.9956516027450562,0.46612077951431274,80,5
eta+N320+E226,19.875262,42.94478225708008,0.760790228843689,13.812870025634766,8,6
bsn+N289+E175,27.705601,42.177310943603516,1.163774847984314,13.045398712158203,15,6
wkn+N289+E37,13.455219,41.84324645996094,1.4987552165985107,12.711334228515625,20,6
nbo+N708+E186,19.46387,41.54871368408203,1.6344009637832642,12.416801452636719,22,6
lta+N238+E155,5.699355,41.53532409667969,1.126717448234558,12.403411865234375,23,6
wkm+N290+E155,14.374152,41.47072219848633,0.8098985552787781,12.338809967041016,25,6
bsn+N486+E173,26.531631,41.324302673339844,1.57797110080719,12.192390441894531,26,6
wmo+N289+E186,23.113054,41.145477294921875,1.5959428548812866,12.013565063476562,29,6
wjw+N300+E108,27.51659,41.10223388671875,0.7995404601097107,11.970321655273438,31,6
sxc+N681+E173,29.642997,40.792930603027344,1.8602734804153442,11.661018371582031,35,6
wkm+N555+E186,12.960847,40.7787971496582,1.2863330841064453,11.64688491821289,38,6
vcr+N446+E187,20.338493,40.348472595214844,1.1471761465072632,11.216560363769531,43,6
skd+N289+E71,23.348692,40.13203048706055,0.8078833222389221,11.000118255615234,47,6
wjw+N391+E155,14.588219,39.909217834472656,1.1610000133514404,10.777305603027344,51,6
eta-c+N321+E108,12.581122,39.692779541015625,1.1225851774215698,10.560867309570312,59,6
ncj+N444+E108,19.449614,39.667381286621094,1.7875972986221313,10.535469055175781,60,6
cap+N486+E186,16.721526,39.62403106689453,1.2358486652374268,10.492118835449219,62,6
wll+N391+E187,10.072174,39.50927734375,1.52735435962677,10.377365112304688,68,6
qtz-f+N717+E22,2.568039,39.21867370605469,0.6727754473686218,10.086761474609375,77,6
hex+N67+E190,27.143092,36.53155517578125,1.682462453842163,6.888565540313721,4,7
pcu+N248+E190,25.228182,35.852439880371094,1.0349071025848389,6.209442138671875,8,7
vbt+N116+E36,8.78045,35.60310745239258,0.9256619811058044,5.960109710693359,12,7
pcu+N608+E173,25.194026,35.558319091796875,0.7655127644538879,5.915321350097656,14,7
umm+N29+E151,10.743427,35.305782318115234,1.7903640270233154,5.663165092468262,18,7
zfa+N242+E190,18.500149,35.25928497314453,1.4032025337219238,5.616297245025635,20,7
wnr+N446+E36,11.715564,35.12800598144531,0.8055278062820435,5.485008239746094,22,7
zfa+N206+E123,18.252688,34.948524475097656,2.1922221183776855,5.311138153076172,27,7
cap+N354+E151,19.292211,34.904693603515625,2.786210060119629,5.293429851531982,29,7
vbt+N268+E204,28.330164,34.787811279296875,1.6586518287658691,5.145254135131836,34,7
wkk+N442+E72,20.36438,34.452518463134766,1.5436309576034546,4.809910297393799,41,7
hex+N229+E217,21.244917,34.435508728027344,1.2643200159072876,4.7925333976745605,43,7
unc+N76+E217,24.228439,34.428096771240234,1.3255964517593384,4.785148620605469,45,7
ecu+N67+E175,23.5874,34.391197204589844,1.4533251523971558,4.748408794403076,49,7
cap+N536+E34,23.623473,33.123779296875,6.425887584686279,4.67111349105835,55,7
cap+N433+E98,26.736757,33.280067443847656,5.594132900238037,4.506015777587891,64,7
wko+N268+E154,16.673507,34.10117721557617,1.3942686319351196,4.45844030380249,67,7
ecu+N67+E87,20.503845,34.085662841796875,1.4568227529525757,4.443131923675537,68,7
bcu-f+N51+E128,19.694927,33.85157775878906,1.2258867025375366,4.208673477172852,79,7
unw+N449+E45,7.548002,44.936126708984375,0.6969815492630005,15.293128967285156,4,8
lsz+N226+E61,31.976618,44.41792297363281,1.2880114316940308,14.774925231933594,6,8
uow+N449+E185,11.130283,42.06378936767578,0.6822861433029175,12.420791625976562,24,8
uom+N719+E61,10.55993,41.75164794921875,1.2951349020004272,12.108650207519531,29,8
lcy+N102+E165,27.797903,41.12864685058594,0.38266146183013916,11.485649108886719,35,8
cds+N689+E209,7.244969,40.973472595214844,2.1138904094696045,11.330474853515625,37,8
yan+N284+E61,20.601831,40.560115814208984,1.2013362646102905,10.917118072509766,46,8
smb+N702+E25,27.007471,40.55479431152344,0.49145302176475525,10.911796569824219,47,8
dmp+N503+E61,24.11584,40.5340576171875,1.578877329826355,10.891059875488281,48,8
svs+N284+E61,17.506973,40.429718017578125,1.1798031330108643,10.786720275878906,51,8
crb+N448+E61,11.349275,40.294715881347656,1.4215887784957886,10.651718139648438,54,8
lcy+N328+E175,32.858118,39.84972381591797,0.3873460590839386,10.20672607421875,64,8
cds+N631+E165,25.430379,39.464271545410156,0.4074188768863678,9.821273803710938,68,8
fnh+N300+E71,20.632344,39.214691162109375,0.591915488243103,9.571693420410156,73,8
uoa+N398+E16,16.221504,40.700714111328125,1.0278587341308594,7.842597961425781,1,9
afw+N631+E16,10.245476,40.62397766113281,0.7621456384658813,7.765861511230469,2,9
bsn+N491+E53,23.025737,38.79562759399414,1.3185796737670898,5.937512397766113,6,9
lcy+N268+E16,25.924442,38.738677978515625,0.6189935803413391,5.880561828613281,7,9
smc+N273+E16,22.490864,38.622344970703125,1.4885207414627075,5.764247417449951,8,9
sow+N330+E43,30.180687,38.39173889160156,1.8161581754684448,5.534210205078125,9,9
tsi+N615+E16,31.394991,37.96270751953125,1.7878810167312622,5.1057209968566895,11,9
wjv+N300+E63,20.257585,37.73019790649414,0.863735020160675,4.872081756591797,12,9
snx+N491+E16,26.755043,37.424896240234375,1.3929104804992676,4.566972255706787,14,9
zfi+N300+E16,21.530182,37.385902404785156,1.0220491886138916,4.527787208557129,15,9
yfn+N671+E16,14.104329,37.37683868408203,0.7357989549636841,4.5187225341796875,16,9
una+N193+E43,16.625414,37.24592971801758,1.4670031070709229,4.388392448425293,19,9
bsn+N37+E51,19.210105,36.34286117553711,2.298600196838379,3.5496861934661865,25,9
sof+N300+E16,18.721557,36.26227569580078,0.9371052980422974,3.404191732406616,26,9
fnv+N671+E63,18.506856,36.16497802734375,0.4915848672389984,3.3068618774414062,30,9
umh+N435+E16,10.07998,36.133609771728516,0.6881241798400879,3.275493860244751,31,9
nbo+N561+E63,19.046972,36.100189208984375,0.6731975078582764,3.2420730590820312,32,9
smu+N208+E63,16.312721,35.99423599243164,0.7343483567237854,3.1361212730407715,35,9
fnd+N671+E63,20.897366,35.874359130859375,0.6008426547050476,3.0162429809570312,38,9
vmx+N26+E63,24.671283,35.832794189453125,0.9716041684150696,2.9749763011932373,39,9
bsn+N425+E66,21.798748,35.761444091796875,0.7449260354042053,2.9033362865448,41,9
wfn+N642+E63,28.010575,35.649017333984375,0.7096052765846252,2.790908098220825,44,9
dei+N520+E63,7.355145,35.56083297729492,0.4589906632900238,2.702716827392578,47,9
sxa+N528+E63,27.175664,35.44757843017578,0.9797212481498718,2.590711832046509,54,9
tfs+N681+E211,15.759265,35.445037841796875,0.17917972803115845,2.5869216918945312,55,9
sme+N556+E16,32.20552,35.356529235839844,0.5489060282707214,2.498413324356079,56,9
vbe+N300+E16,19.670537,35.331871032714844,0.5894279479980469,2.4737565517425537,57,9
uoq+N90+E16,11.453333,35.283546447753906,0.6859792470932007,2.4254651069641113,58,9
umf+N307+E16,19.873281,35.257476806640625,0.74479740858078,2.3994879722595215,59,9
atn+N549+E63,15.496505,35.19363021850586,0.8631522059440613,2.336411952972412,62,9
umo+N193+E50,14.21823,34.87282943725586,2.5137808322906494,2.3161072731018066,63,9
afw+N113+E16,13.483792,35.150875091552734,1.2036529779434204,2.305898427963257,64,9
uks+N549+E16,7.748142,35.020938873291016,0.7393887639045715,2.1631898880004883,69,9
una+N193+E50,19.891894,34.61310577392578,2.451540946960449,2.095945358276367,71,9
wjh+N398+E43,9.481464,34.81532287597656,1.4945052862167358,2.0238711833953857,74,9
dia+N193+E51,27.368598,34.619956970214844,2.1254892349243164,2.0045769214630127,76,9
cdl+N193+E20,12.596558,34.75890350341797,1.5339640378952026,1.980163335800171,77,9
upb+N631+E63,23.07726,34.822261810302734,0.2954092025756836,1.9641456604003906,78,9
ukm+N520+E66,11.608037,34.79054260253906,0.29630011320114136,1.9324264526367188,79,9
eco+N647+E175,21.56171,41.18242263793945,0.4696177542209625,8.32430648803711,6,10
pbz+N60+E29,5.802141,39.711692810058594,0.5104912519454956,6.85357666015625,15,10
acs-a+N215+E163,5.721552,38.570587158203125,1.0584442615509033,5.712471008300781,28,10
acs-a+N454+E68,7.279045,38.33325958251953,0.49893587827682495,5.4751434326171875,36,10
osa+N220+E203,11.694203,37.95836639404297,1.0874730348587036,5.100250720977783,40,10
svk+N284+E78,20.963536,37.61480712890625,0.44155991077423096,4.756690979003906,46,10
skb+N254+E78,8.37901,37.59960174560547,0.4812130928039551,4.741485595703125,47,10
zft+N272+E203,8.546292,37.01050567626953,1.5605241060256958,4.154268264770508,59,10
yfx+N254+E203,16.681938,36.93470001220703,0.8940585255622864,4.076584339141846,61,10
lsz+N381+E163,28.270772,36.722816467285156,1.008222222328186,3.864715099334717,62,10
bcu-j+N254+E163,16.900827,36.708404541015625,1.065151572227478,3.850327730178833,63,10
svk+N284+E130,28.655296,36.69646453857422,0.23408904671669006,3.838348388671875,64,10
irl+N113+E203,6.699235,36.5201416015625,0.8927428126335144,3.662029504776001,69,10
skb+N300+E175,17.290511,36.188453674316406,0.3001457154750824,3.3303375244140625,76,10
svk+N284+E41,11.476988,36.11431884765625,0.22279788553714752,3.2562026977539062,79,10
vbu+N328+E203,19.105189,36.00836944580078,2.36472225189209,3.250753402709961,80,10
