filename,uptake,lvgp_mean,lvgp_std,ei,surrogate_rank,iteration
sqp+N391+E204,23.66519,36.235679626464844,0.7433087229728699,6.22907829284668,25,4
tcg+N247+E184,4.429437,36.227081298828125,1.6016448736190796,6.220499038696289,26,4
unb+N136+E182,8.802746,36.21863555908203,0.8332875967025757,6.212034225463867,27,4
vbt+N15+E73,13.583577,36.10280227661133,0.8895584940910339,6.096200942993164,30,4
bct+N83+E218,27.513802,35.947540283203125,1.7249151468276978,5.941064834594727,33,4
smt+N645+E184,23.142713,35.683006286621094,2.1724984645843506,5.679457664489746,35,4
vbt+N151+E31,9.685,35.62968063354492,0.6899163722991943,5.623079299926758,36,4
wge+N391+E131,15.670942,35.585304260253906,0.6564213037490845,5.578702926635742,37,4
bsn+N108+E184,29.397017,35.5752067565918,2.032031774520874,5.570491790771484,38,4
tcg+N247+E181,27.730243,35.49858093261719,0.7056629061698914,5.491979598999023,41,4
vmd+N182+E184,26.296479,35.445045471191406,1.5218966007232666,5.438510417938232,42,4
bct+N247+E4,31.194651,35.393531799316406,0.5648157000541687,5.386930465698242,46,4
ume+N76+E204,18.660057,35.22591018676758,0.8656874299049377,5.219308853149414,50,4
bct+N247+E131,15.345707,35.193328857421875,0.4334748387336731,5.186727523803711,52,4
ile+N247+E31,24.044531,34.973358154296875,0.36718663573265076,4.966756820678711,55,4
wji+N68+E33,5.093173,34.91278076171875,1.1645041704177856,4.906182765960693,57,4
svk+N599+E136,15.942186,34.87894821166992,0.8026741743087769,4.872346878051758,59,4
ume+N385+E136,7.126064,34.85673522949219,1.2340023517608643,4.8501458168029785,61,4
sqp+N383+E204,26.465286,34.70075225830078,0.6177927851676941,4.694150924682617,67,4
bsn+N173+E73,26.45133,34.614044189453125,0.9266560673713684,4.607442855834961,71,4
svk+N284+E204,25.071413,34.523162841796875,0.9284644722938538,4.516561508178711,75,4
unj+N237+E211,15.081861,34.51287078857422,1.4295296669006348,4.506585121154785,76,4
wng+N599+E136,14.242424,34.36712646484375,0.7235995531082153,4.360525131225586,80,4
eca+N626+E175,23.670115,42.935367584228516,0.9550629258155823,11.740716934204102,11,5
qtz-g+N499+E112,6.927938,42.50444030761719,4.6758856773376465,11.321809768676758,20,5
una+N697+E44,10.209644,42.2352294921875,3.0676169395446777,11.040699005126953,24,5
utp+N499+E27,6.701407,42.0793571472168,4.231138229370117,10.891464233398438,25,5
qtz-g+N246+E81,6.279456,41.92418670654297,2.73634934425354,10.72956371307373,26,5
mmt+N697+E175,18.737615,41.78911209106445,2.8499746322631836,10.59453010559082,30,5
yfj+N133+E81,17.436083,41.49302673339844,1.7720463275909424,10.298376083374023,37,5
ukb+N697+E44,10.819183,41.45750427246094,2.7932817935943604,10.262934684753418,38,5
ilc+N171+E16,3.463339,41.24928283691406,0.7706614136695862,10.054632186889648,46,5
cdt+N499+E107,10.297664,41.19600296020508,5.123533248901367,10.050773620605469,47,5
ukd+N697+E18,21.497689,41.220306396484375,2.427966833114624,10.025665283203125,49,5
cdt+N499+E16,27.789136,41.193199157714844,3.933603525161743,10.005468368530273,50,5
qtz-f+N499+E16,17.009303,41.059993743896484,4.389132022857666,9.884054183959961,53,5
uni+N697+E81,14.157343,41.00928497314453,5.19205904006958,9.873489379882812,55,5
qtz-f+N499+E123,16.947116,41.0067138671875,4.369362831115723,9.830799102783203,57,5
mmt+N697+E223,8.63707,40.94384765625,2.6622960567474365,9.74927806854248,62,5
dia-g+N499+E121,2.865915,40.8868293762207,4.323098182678223,9.710914611816406,64,5
uoo+N697+E155,15.308543,40.88542938232422,3.1207618713378906,9.691596984863281,65,5
uoo+N697+E1,7.18093,40.8837890625,3.042861223220825,9.689736366271973,66,5
wjg+N697+E132,21.68323,40.80036163330078,2.3688716888427734,9.605724334716797,71,5
utj+N499+E9,2.998119,40.7470817565918,4.414504051208496,9.576327323913574,73,5
qtz-g+N499+E39,3.106789,40.702213287353516,4.269711017608643,9.526894569396973,77,5
unm+N697+E66,17.022946,40.68281555175781,2.5706422328948975,9.488234519958496,79,5
vbn+N36+E181,21.078887,42.641273498535156,0.8209657669067383,11.446622848510742,12,6
vcg+N284+E206,16.677951,42.101463317871094,0.6209210753440857,10.90681266784668,16,6
osa+N373+E181,16.958311,42.09961700439453,1.0132771730422974,10.904966354370117,17,6
snp+N643+E206,20.191814,41.75312042236328,1.204897403717041,10.558469772338867,21,6
osa+N589+E181,17.761167,41.52473831176758,1.0027282238006592,10.330087661743164,25,6
wfd+N673+E206,22.286355,41.502593994140625,1.7651267051696777,10.307943344116211,26,6
vcg+N446+E181,21.109163,41.42277526855469,0.8935915231704712,10.228124618530273,27,6
bor-e+N133+E108,18.492552,41.3835563659668,1.787377119064331,10.188905715942383,29,6
snp+N182+E31,9.729384,41.140411376953125,0.5868554711341858,9.945760726928711,34,6
snp+N590+E31,8.235877,41.05551528930664,1.0804798603057861,9.860864639282227,38,6
tcc+N663+E181,25.922016,40.98262023925781,0.906157374382019,9.787969589233398,40,6
tcc+N104+E187,25.452634,40.87050247192383,1.4702247381210327,9.675851821899414,45,6
uov+N417+E108,26.336095,40.66011047363281,1.7450997829437256,9.465459823608398,56,6
yfg+N133+E167,20.847483,43.920372009277344,1.1922481060028076,12.72572135925293,9,7
umf+N215+E186,10.952237,42.79460906982422,0.9943389296531677,11.599958419799805,16,7
tzs+N539+E186,26.16517,42.47260284423828,0.9372568130493164,11.277952194213867,20,7
yfg+N572+E167,17.898883,42.39101791381836,1.289020299911499,11.196367263793945,21,7
umf+N520+E221,9.659882,41.85928726196289,0.9934267997741699,10.664636611938477,31,7
sod+N207+E134,14.547885,41.537513732910156,0.5489694476127625,10.342863082885742,33,7
vcu+N318+E186,28.947852,41.530208587646484,0.594646155834198,10.33555793762207,34,7
uku+N623+E190,9.066366,41.52119445800781,1.3523865938186646,10.326543807983398,35,7
thp+N103+E186,16.072222,41.108245849609375,1.1285263299942017,9.913595199584961,38,7
unf+N417+E167,25.053751,41.084510803222656,0.8338877558708191,9.889860153198242,39,7
uku+N627+E221,7.179232,40.92316818237305,1.2168532609939575,9.728517532348633,42,7
yfg+N364+E4,7.456208,39.98761749267578,0.7040607929229736,8.792966842651367,55,7
wkf+N6+E167,9.556697,39.866668701171875,0.7904007434844971,8.672018051147461,58,7
unf+N435+E167,16.518898,39.86176300048828,0.9656743407249451,8.667112350463867,59,7
vmb+N364+E49,13.740307,39.52435302734375,0.7680379152297974,8.329702377319336,69,7
zfr+N383+E167,18.905104,39.497310638427734,1.3124923706054688,8.30265998840332,71,7
svk+N446+E167,24.642022,39.430213928222656,1.805090308189392,8.235564231872559,75,7
sev+N446+E107,17.862772,43.59455108642578,3.844320297241211,12.400547981262207,2,8
sev+N446+E131,27.638127,43.516754150390625,3.3801581859588623,12.322213172912598,3,8
wfz+N446+E107,17.094696,43.45297622680664,3.4335670471191406,12.258477210998535,4,8
sev+N446+E203,18.565062,42.37478256225586,3.0200283527374268,11.180209159851074,6,8
svg+N446+E107,15.907701,41.97876739501953,2.618626594543457,10.784128189086914,9,8
msw+N143+E96,28.902872,41.78155517578125,2.133854866027832,10.586904525756836,11,8
wfz+N446+E37,27.078322,41.5407600402832,3.3119139671325684,10.34692096710205,14,8
qtz-x+N493+E130,24.797779,40.902587890625,3.7485413551330566,9.713605880737305,20,8
lcs+N303+E136,6.800013,40.89234924316406,1.7726715803146362,9.697698593139648,21,8
rho+N303+E53,5.717094,40.85342025756836,1.4607951641082764,9.658769607543945,23,8
vmd+N143+E18,21.212362,40.747196197509766,1.307841420173645,9.552545547485352,25,8
ung+N649+E68,7.673608,40.716156005859375,1.2006274461746216,9.521505355834961,27,8
soj+N143+E149,26.774953,40.57758712768555,1.4503707885742188,9.382936477661133,28,8
uou+N649+E57,8.157988,40.502403259277344,1.5247775316238403,9.30775260925293,31,8
bct+N104+E84,16.828685,40.40179443359375,1.342303991317749,9.207143783569336,33,8
zfa+N572+E131,21.720862,40.33807373046875,2.070737838745117,9.143424987792969,35,8
sos+N550+E53,27.055317,40.25611114501953,2.0940604209899902,9.061464309692383,38,8
wje+N303+E66,12.266642,40.201202392578125,0.9806718230247498,9.006551742553711,39,8
ske+N441+E92,15.028797,40.18423843383789,1.0907922983169556,8.989587783813477,40,8
umf+N303+E84,15.847618,40.14817810058594,1.9400207996368408,8.95352840423584,41,8
qtz-e+N143+E25,28.232613,40.146278381347656,1.2830408811569214,8.951627731323242,42,8
uou+N454+E219,8.689046,40.11347961425781,1.1476776599884033,8.918828964233398,43,8
wgm+N391+E53,9.780973,40.06224060058594,1.4441649913787842,8.867589950561523,45,8
wiv+N143+E28,8.784333,40.05931854248047,1.0641697645187378,8.864667892456055,46,8
qtz-e+N143+E86,26.743253,39.86746597290039,1.1166268587112427,8.672815322875977,50,8
vby+N143+E166,25.251468,39.856712341308594,1.3301093578338623,8.66206169128418,51,8
wme+N143+E185,20.712466,39.835662841796875,1.2000176906585693,8.641012191772461,52,8
rob+N533+E222,31.623893,39.82402801513672,1.0584970712661743,8.629377365112305,53,8
ske+N441+E182,11.610948,39.823631286621094,1.0857023000717163,8.62898063659668,54,8
ske+N441+E71,13.202556,39.63319778442383,1.090350866317749,8.438547134399414,58,8
rob+N441+E119,20.144307,39.612884521484375,0.7186670899391174,8.418233871459961,59,8
svg+N284+E131,23.235969,39.523399353027344,2.04645037651062,8.32875919342041,61,8
wkh+N143+E66,27.873672,39.493125915527344,1.7845137119293213,8.298476219177246,64,8
msw+N287+E53,27.761052,39.387664794921875,1.5524684190750122,8.193014144897461,68,8
umc+N303+E92,13.823499,39.355037689208984,1.5508747100830078,8.16038703918457,69,8
teo+N629+E13,21.687606,39.31208419799805,1.0424139499664307,8.117433547973633,72,8
crr+N303+E205,12.020311,39.283599853515625,0.8464483022689819,8.088949203491211,75,8
wjw+N391+E162,23.580765,39.267311096191406,0.8190011978149414,8.072660446166992,76,8
bsn+N14+E53,14.426923,39.159217834472656,1.5212314128875732,7.964567184448242,79,8
ukt+N113+E34,11.734031,48.45885467529297,1.599995493888855,16.8349609375,3,9
fnz+N383+E110,11.122044,46.69316482543945,0.7502641081809998,15.069271087646484,5,9
yfb+N572+E123,12.941864,46.0659294128418,0.5353612899780273,14.442035675048828,9,9
hex+N543+E163,29.764082,46.01575469970703,2.614341974258423,14.391860961914062,10,9
bto+N713+E59,3.760178,45.691383361816406,0.5508500933647156,14.067489624023438,12,9
bto+N320+E40,3.324277,45.36212158203125,0.6962102055549622,13.738227844238281,13,9
bto+N315+E95,6.573802,44.02250671386719,0.5306341052055359,12.398612976074219,20,9
yfb+N482+E162,23.537064,43.77620315551758,0.4223173260688782,12.15230941772461,22,9
wmf+N494+E66,24.159368,43.453067779541016,2.4986507892608643,11.829174995422363,27,9
thp+N368+E234,18.432459,40.58076095581055,14.583479881286621,11.360480308532715,32,9
ecm+N35+E14,29.334875,42.302223205566406,0.8152797222137451,10.678329467773438,41,9
xfu+N391+E212,13.032626,41.787559509277344,0.5270481109619141,10.163665771484375,47,9
wig+N248+E181,19.236734,41.759925842285156,0.2944938838481903,10.136032104492188,49,9
wjf+N113+E4,6.349108,41.59571075439453,1.8763734102249146,9.971817016601562,54,9
fny+N651+E163,9.143554,41.47474670410156,0.32593390345573425,9.850852966308594,57,9
wjf+N515+E163,7.292776,40.99812316894531,1.6077319383621216,9.374229431152344,63,9
ilc+N543+E202,2.605512,40.933570861816406,2.4809088706970215,9.309728622436523,65,9
wmk+N529+E16,20.60653,40.857200622558594,1.6577351093292236,9.233306884765625,72,9
snx+N86+E34,15.555584,40.801849365234375,1.131859540939331,9.177955627441406,75,9
wkl+N541+E16,15.599152,40.71023941040039,1.1893761157989502,9.086345672607422,78,9
wkw+N78+E138,20.990851,44.08414840698242,3.9406216144561768,12.461094856262207,8,10
hex+N664+E48,27.642225,44.05883026123047,1.684395670890808,12.4349365234375,9,10
ecm+N617+E128,28.10645,43.93370819091797,1.1908491849899292,12.309814453125,10,10
snl+N15+E37,16.129945,43.26074981689453,0.3898046612739563,11.636856079101562,14,10
smt+N508+E31,7.014774,43.25779724121094,0.3439265191555023,11.633903503417969,15,10
cap+N472+E226,7.774451,42.738121032714844,0.6365892887115479,11.114227294921875,18,10
eca+N617+E165,23.526738,42.664093017578125,0.9539084434509277,11.040199279785156,19,10
twt+N485+E165,26.369604,42.61084747314453,1.738921880722046,10.986953735351562,20,10
kag+N232+E209,11.017741,42.45824432373047,1.6136531829833984,10.8343505859375,23,10
lhb+N617+E128,26.748278,41.935279846191406,1.2938344478607178,10.311386108398438,29,10
ose+N233+E48,29.629972,41.58171081542969,1.8847562074661255,9.957817077636719,34,10
nch+N650+E78,25.506627,41.576148986816406,1.745460867881775,9.952255249023438,35,10
ose+N233+E138,30.602147,41.447959899902344,1.451185703277588,9.824066162109375,38,10
sxc+N508+E222,14.757813,41.05238342285156,0.6597458720207214,9.428489685058594,46,10
yfw+N272+E19,16.395818,40.952354431152344,1.5220986604690552,9.328460693359375,49,10
vmv+N352+E224,23.678138,40.897178649902344,1.8660892248153687,9.273284912109375,50,10
vbu+N433+E224,14.476576,40.76274490356445,2.5674564838409424,9.138969421386719,52,10
soe+N383+E78,8.677985,40.746620178222656,1.93495774269104,9.122726440429688,54,10
vmd+N576+E19,21.35621,40.64875030517578,0.44806748628616333,9.024856567382812,57,10
kag+N15+E119,13.942986,40.52135467529297,0.9023351073265076,8.8974609375,59,10
cap+N15+E148,15.974131,40.33072280883789,0.64994877576828,8.706829071044922,64,10
smt+N180+E224,14.880367,40.32674789428711,1.5619235038757324,8.70285415649414,65,10
vcn+N233+E138,27.283712,40.09058380126953,1.8749178647994995,8.466691017150879,70,10
etd+N485+E128,7.949536,39.89392852783203,2.0072803497314453,8.27004337310791,72,10
wjd+N15+E149,15.68367,39.728729248046875,0.34959879517555237,8.104835510253906,75,10
