,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,sa,cv,density,vf,di,df,dif
0,193.93429306685246,378.09860627389884,931.2764432682877,1031.408027390862,4762.126781794315,9301.184564070763,14667.682151545354,14280.341944254154,23.10053783568345,55.08730625366359,105.31826312420841,135.41005393321984,173.56185431848644,523.1333901638778,781.8487065830209,845.1454628486657,16.08303751462838,43.17504479032303,73.31613638847892,89.57551577087688,2.8297667790444336,28.557811199085943,24.262048775544773,53.423094820615006,1494.8646075461013,1631.8201524263984,2249.1274767783434,2626.172315995746,1.0,5.308095482085484,5.993918888493162,11.238978141875723,31.46318195472251,78.17246601955235,107.78478781658275,148.76061669520422,1.937727026469066,5.542819910951439,7.0348120977315025,11.07432892552741,0.0,-8.958190556357394,-4.567490982396556,-13.717745460315493,0.0,160.2922387632903,154.1116909392556,331.85301492409263,0.0,0.0,0.0,0.0,0.0,18.47152454363781,13.073881476413284,34.318639104518326,0.0,3.5628077007211965,3.232092036921923,7.635663092606387,394.1312326903989,841.3586830551171,1398.7070365805203,1803.6471646092798,2165.186706913182,3904.4470283578617,5935.503330079615,7105.654614233066,59.16721067860577,126.72760128013095,212.39733493186387,280.60105743464806,340.36721044460086,873.1592547314799,1296.278748823788,1531.7025144342267,25.760895903784192,62.491918962353274,97.13803165209539,119.48204107970685,11.067846340570316,10.687821114845498,21.675552365094983,20.32091387297598,61.12409252036684,59.80844313116006,110.00574999583748,94.43125735269376,0.9999293415643201,1.262488721410735,2.3565313871833258,2.458893417463674,1.8983593667685545,5.290144431298276,7.42136013917098,8.023102047214737,0.5437759911588937,0.7197753724357432,1.222884292103062,1.19733755006667,38.89138941293481,87.48491687428576,125.10446361100941,137.9945831086259,0.0,0.769220734358859,1.118594997070346,1.8739192156349458,0.0,1.6664357677047479,3.82822507144029,6.769530954400723,0.0,0.0,0.0,0.0,0.0,-1.7252055870673058,-1.72398388741136,-2.413488398042857,0.0,-0.03455949761021597,0.0886480850157174,0.19943506369546193,0.0,-5.433786300737001,-4.914033874819308,-6.817696924822333,7.493774661201213,11.600023086474307,20.773628685799526,25.243867446183824,101.09069061155219,77.65862574543458,125.68395532244122,171.06941619165812,0.7293243566054239,1.4472940000905994,2.5492500606038346,3.0883671492085876,3.409926715826341,9.220332101118704,13.49702101435172,14.461521734347105,0.4618796364937591,0.810839503425988,1.348280992300146,1.6273950952833633,69.98931471283778,121.96405204039937,198.50487760305575,239.06706909888612,0.0,0.8114690722771546,1.4486803234911734,1.748294373189758,0.0,4.959597599291481,10.105874235317998,14.2727306145996,0.0,0.0,0.0,0.0,0.0,-0.5987154180648118,-0.33334374889441337,-0.3159041033782047,0.0,0.10071613097894326,0.2798088480903855,0.4124032426546556,0.0,-2.197685168280059,-1.655610156049571,0.15270415228801956,1812.2111952823238,17807.98924221642,0.7324572998930031,0.4537789485159567,13.761373303036727,10.501224532104162,13.540985266202059
